Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.385054	1	0	7	-105.172
0.38575	1	0	4	-104.605
0.38575	1	0	5	-112.13
0.38575	1	0	6	-89.2812
0.38575	1	0	1	-124.637
0.38575	1	0	2	-125.173
0.38575	1	0	3	-130.493
0.38575	1	0	8	-111.671
0.38575	1	0	9	-104.785
0.38575	1	0	7	-105.172
0.386	1	0	4	-104.584
0.386	1	0	5	-112.219
0.386	1	0	6	-89.4863
0.386	1	0	1	-124.595
0.386	1	0	2	-125.193
0.386	1	0	3	-130.508
0.386	1	0	8	-111.545
0.386	1	0	9	-104.826
0.386	1	0	7	-105.172
0.3875	1	0	4	-104.586
0.3875	1	0	5	-112.192
0.3875	1	0	6	-89.3833
0.3875	1	0	1	-124.542
0.3875	1	0	2	-125.16
0.3875	1	0	3	-130.347
0.3875	1	0	8	-111.464
0.3875	1	0	9	-104.624
0.3875	1	0	7	-105.172
0.387518	1	0	4	-104.595
0.387518	1	0	5	-112.199
0.387518	1	0	6	-89.3765
0.387518	1	0	1	-124.563
0.387518	1	0	2	-125.18
0.387518	1	0	3	-130.369
0.387518	1	0	8	-111.451
0.387518	1	0	9	-104.623
0.387518	1	0	7	-105.172
0.387536	1	0	4	-104.602
0.387536	1	0	5	-112.189
0.387536	1	0	6	-89.3651
0.387536	1	0	1	-124.559
0.387536	1	0	2	-125.2
0.387536	1	0	3	-130.357
0.387536	1	0	8	-111.45
0.387536	1	0	9	-104.63
0.387536	1	0	7	-105.172
0.387554	1	0	4	-104.593
0.387554	1	0	5	-112.216
0.387554	1	0	6	-89.3928
0.387554	1	0	1	-124.561
0.387554	1	0	2	-125.206
0.387554	1	0	3	-130.369
0.387554	1	0	8	-111.437
0.387554	1	0	9	-104.641
0.387554	1	0	7	-105.172
0.38775	1	0	4	-104.637
0.38775	1	0	5	-112.173
0.38775	1	0	6	-89.3811
0.38775	1	0	1	-124.576
0.38775	1	0	2	-125.162
0.38775	1	0	3	-130.436
0.38775	1	0	8	-111.435
0.38775	1	0	9	-104.618
0.38775	1	0	7	-105.172
0.387768	1	0	4	-104.638
0.387768	1	0	5	-112.17
0.387768	1	0	6	-89.3743
0.387768	1	0	1	-124.582
0.387768	1	0	2	-125.193
0.387768	1	0	3	-130.429
0.387768	1	0	8	-111.443
0.387768	1	0	9	-104.626
0.387768	1	0	7	-105.172
0.38825	1	0	4	-104.557
0.38825	1	0	5	-112.173
0.38825	1	0	6	-89.2952
0.38825	1	0	1	-124.588
0.38825	1	0	2	-125.185
0.38825	1	0	3	-130.326
0.38825	1	0	8	-111.398
0.38825	1	0	9	-104.644
0.38825	1	0	7	-105.172
0.388268	1	0	4	-104.571
0.388268	1	0	5	-112.19
0.388268	1	0	6	-89.2963
0.388268	1	0	1	-124.588
0.388268	1	0	2	-125.194
0.388268	1	0	3	-130.329
0.388268	1	0	8	-111.418
0.388268	1	0	9	-104.664
0.388268	1	0	7	-105.172
0.3885	1	0	4	-104.521
0.3885	1	0	5	-112.215
0.3885	1	0	6	-89.3473
0.3885	1	0	1	-124.617
0.3885	1	0	2	-125.159
0.3885	1	0	3	-130.302
0.3885	1	0	8	-111.534
0.3885	1	0	9	-104.788
0.3885	1	0	7	-105.172
0.388518	1	0	4	-104.514
0.388518	1	0	5	-112.198
0.388518	1	0	6	-89.3354
0.388518	1	0	1	-124.614
0.388518	1	0	2	-125.162
0.388518	1	0	3	-130.29
0.388518	1	0	8	-111.524
0.388518	1	0	9	-104.767
0.388518	1	0	7	-105.172
0.39	1	0	4	-104.382
0.39	1	0	5	-112.025
0.39	1	0	6	-89.1333
0.39	1	0	1	-124.63
0.39	1	0	2	-125.275
0.39	1	0	3	-130.183
0.39	1	0	8	-111.42
0.39	1	0	9	-104.639
0.39	1	0	7	-105.172
0.390018	1	0	4	-104.376
0.390018	1	0	5	-112.009
0.390018	1	0	6	-89.1343
0.390018	1	0	1	-124.628
0.390018	1	0	2	-125.273
0.390018	1	0	3	-130.175
0.390018	1	0	8	-111.433
0.390018	1	0	9	-104.62
0.390018	1	0	7	-105.172
0.39025	1	0	4	-104.292
0.39025	1	0	5	-111.943
0.39025	1	0	6	-89.1197
0.39025	1	0	1	-124.556
0.39025	1	0	2	-125.228
0.39025	1	0	3	-130.277
0.39025	1	0	8	-111.322
0.39025	1	0	9	-104.533
0.39025	1	0	7	-105.172
0.390268	1	0	4	-104.303
0.390268	1	0	5	-111.943
0.390268	1	0	6	-89.1207
0.390268	1	0	1	-124.575
0.390268	1	0	2	-125.253
0.390268	1	0	3	-130.259
0.390268	1	0	8	-111.316
0.390268	1	0	9	-104.542
0.390268	1	0	7	-105.172
0.390286	1	0	4	-104.315
0.390286	1	0	5	-111.948
0.390286	1	0	6	-89.132
0.390286	1	0	1	-124.561
0.390286	1	0	2	-125.247
0.390286	1	0	3	-130.279
0.390286	1	0	8	-111.329
0.390286	1	0	9	-104.571
0.390286	1	0	7	-105.172
0.390304	1	0	4	-104.302
0.390304	1	0	5	-111.938
0.390304	1	0	6	-89.1472
0.390304	1	0	1	-124.554
0.390304	1	0	2	-125.247
0.390304	1	0	3	-130.287
0.390304	1	0	8	-111.345
0.390304	1	0	9	-104.576
0.390304	1	0	7	-105.172
0.39075	1	0	4	-104.421
0.39075	1	0	5	-111.972
0.39075	1	0	6	-89.3074
0.39075	1	0	1	-124.583
0.39075	1	0	2	-125.203
0.39075	1	0	3	-130.317
0.39075	1	0	8	-111.334
0.39075	1	0	9	-104.654
0.39075	1	0	7	-105.172
0.391	1	0	4	-104.377
0.391	1	0	5	-111.964
0.391	1	0	6	-89.3494
0.391	1	0	1	-124.605
0.391	1	0	2	-125.197
0.391	1	0	3	-130.224
0.391	1	0	8	-111.39
0.391	1	0	9	-104.754
0.391	1	0	7	-105.172
0.391018	1	0	4	-104.382
0.391018	1	0	5	-111.962
0.391018	1	0	6	-89.3658
0.391018	1	0	1	-124.602
0.391018	1	0	2	-125.184
0.391018	1	0	3	-130.232
0.391018	1	0	8	-111.408
0.391018	1	0	9	-104.726
0.391018	1	0	7	-105.172
0.3925	1	0	4	-104.164
0.3925	1	0	5	-111.928
0.3925	1	0	6	-89.6222
0.3925	1	0	1	-124.486
0.3925	1	0	2	-125.169
0.3925	1	0	3	-130.058
0.3925	1	0	8	-111.235
0.3925	1	0	9	-104.812
0.3925	1	0	7	-105.172
0.392518	1	0	4	-104.175
0.392518	1	0	5	-111.927
0.392518	1	0	6	-89.6302
0.392518	1	0	1	-124.496
0.392518	1	0	2	-125.151
0.392518	1	0	3	-130.067
0.392518	1	0	8	-111.234
0.392518	1	0	9	-104.813
0.392518	1	0	7	-105.172
0.39275	1	0	4	-104.154
0.39275	1	0	5	-112.067
0.39275	1	0	6	-89.7445
0.39275	1	0	1	-124.374
0.39275	1	0	2	-125.196
0.39275	1	0	3	-130.159
0.39275	1	0	8	-111.232
0.39275	1	0	9	-104.817
0.39275	1	0	7	-105.172
0.392768	1	0	4	-104.147
0.392768	1	0	5	-112.052
0.392768	1	0	6	-89.7426
0.392768	1	0	1	-124.363
0.392768	1	0	2	-125.183
0.392768	1	0	3	-130.197
0.392768	1	0	8	-111.207
0.392768	1	0	9	-104.797
0.392768	1	0	7	-105.172
0.392786	1	0	4	-104.155
0.392786	1	0	5	-112.049
0.392786	1	0	6	-89.7384
0.392786	1	0	1	-124.336
0.392786	1	0	2	-125.215
0.392786	1	0	3	-130.18
0.392786	1	0	8	-111.225
0.392786	1	0	9	-104.815
0.392786	1	0	7	-105.172
0.393	1	0	4	-104.214
0.393	1	0	5	-112.085
0.393	1	0	6	-89.6541
0.393	1	0	1	-124.416
0.393	1	0	2	-125.098
0.393	1	0	3	-130.067
0.393	1	0	8	-111.199
0.393	1	0	9	-104.859
0.393	1	0	7	-105.172
0.393018	1	0	4	-104.222
0.393018	1	0	5	-112.093
0.393018	1	0	6	-89.6568
0.393018	1	0	1	-124.419
0.393018	1	0	2	-125.125
0.393018	1	0	3	-130.069
0.393018	1	0	8	-111.175
0.393018	1	0	9	-104.852
0.393018	1	0	7	-105.172
0.39325	1	0	4	-104.247
0.39325	1	0	5	-112.108
0.39325	1	0	6	-89.6425
0.39325	1	0	1	-124.434
0.39325	1	0	2	-125.143
0.39325	1	0	3	-130.178
0.39325	1	0	8	-111.238
0.39325	1	0	9	-104.825
0.39325	1	0	7	-105.172
0.3935	1	0	4	-104.354
0.3935	1	0	5	-112.196
0.3935	1	0	6	-89.6662
0.3935	1	0	1	-124.486
0.3935	1	0	2	-125.212
0.3935	1	0	3	-130.178
0.3935	1	0	8	-111.255
0.3935	1	0	9	-104.761
0.3935	1	0	7	-105.172
0.395	1	0	4	-104.263
0.395	1	0	5	-112.387
0.395	1	0	6	-89.7479
0.395	1	0	1	-124.509
0.395	1	0	2	-125.213
0.395	1	0	3	-130.224
0.395	1	0	8	-111.241
0.395	1	0	9	-104.748
0.395	1	0	7	-105.172
0.395018	1	0	4	-104.247
0.395018	1	0	5	-112.407
0.395018	1	0	6	-89.745
0.395018	1	0	1	-124.514
0.395018	1	0	2	-125.209
0.395018	1	0	3	-130.238
0.395018	1	0	8	-111.231
0.395018	1	0	9	-104.737
0.395018	1	0	7	-105.172
0.395036	1	0	4	-104.248
0.395036	1	0	5	-112.426
0.395036	1	0	6	-89.7393
0.395036	1	0	1	-124.512
0.395036	1	0	2	-125.188
0.395036	1	0	3	-130.227
0.395036	1	0	8	-111.245
0.395036	1	0	9	-104.72
0.395036	1	0	7	-105.172
0.39575	1	0	4	-104.141
0.39575	1	0	5	-112.46
0.39575	1	0	6	-89.8275
0.39575	1	0	1	-124.457
0.39575	1	0	2	-125.194
0.39575	1	0	3	-130.244
0.39575	1	0	8	-111.244
0.39575	1	0	9	-104.797
0.39575	1	0	7	-105.172
0.396	1	0	4	-104.222
0.396	1	0	5	-112.438
0.396	1	0	6	-89.8645
0.396	1	0	1	-124.544
0.396	1	0	2	-125.173
0.396	1	0	3	-130.377
0.396	1	0	8	-111.281
0.396	1	0	9	-104.712
0.396	1	0	7	-105.172
0.3975	1	0	4	-104.289
0.3975	1	0	5	-112.494
0.3975	1	0	6	-89.7695
0.3975	1	0	1	-124.677
0.3975	1	0	2	-125.143
0.3975	1	0	3	-130.315
0.3975	1	0	8	-111.402
0.3975	1	0	9	-104.795
0.3975	1	0	7	-105.172
0.397518	1	0	4	-104.29
0.397518	1	0	5	-112.491
0.397518	1	0	6	-89.7671
0.397518	1	0	1	-124.67
0.397518	1	0	2	-125.15
0.397518	1	0	3	-130.337
0.397518	1	0	8	-111.405
0.397518	1	0	9	-104.787
0.397518	1	0	7	-105.172
0.397518	1	0	4	-104.29
0.397518	1	0	5	-112.491
0.397518	1	0	6	-89.7671
0.397518	1	0	1	-124.67
0.397518	1	0	2	-125.15
0.397518	1	0	3	-130.337
0.397518	1	0	8	-111.405
0.397518	1	0	9	-104.787
0.397518	1	0	7	-105.172
0.39775	1	0	4	-104.254
0.39775	1	0	5	-112.462
0.39775	1	0	6	-89.7686
0.39775	1	0	1	-124.703
0.39775	1	0	2	-124.933
0.39775	1	0	3	-130.327
0.39775	1	0	8	-111.477
0.39775	1	0	9	-104.81
0.39775	1	0	7	-105.172
0.397768	1	0	4	-104.234
0.397768	1	0	5	-112.463
0.397768	1	0	6	-89.7779
0.397768	1	0	1	-124.685
0.397768	1	0	2	-124.93
0.397768	1	0	3	-130.314
0.397768	1	0	8	-111.471
0.397768	1	0	9	-104.818
0.397768	1	0	7	-105.172
0.397786	1	0	4	-104.218
0.397786	1	0	5	-112.431
0.397786	1	0	6	-89.7749
0.397786	1	0	1	-124.703
0.397786	1	0	2	-124.947
0.397786	1	0	3	-130.305
0.397786	1	0	8	-111.461
0.397786	1	0	9	-104.82
0.397786	1	0	7	-105.172
0.397821	1	0	4	-104.191
0.397821	1	0	5	-112.45
0.397821	1	0	6	-89.7662
0.397821	1	0	1	-124.69
0.397821	1	0	2	-124.993
0.397821	1	0	3	-130.322
0.397821	1	0	8	-111.445
0.397821	1	0	9	-104.772
0.397821	1	0	7	-105.172
0.397839	1	0	4	-104.18
0.397839	1	0	5	-112.438
0.397839	1	0	6	-89.7557
0.397839	1	0	1	-124.701
0.397839	1	0	2	-125.012
0.397839	1	0	3	-130.329
0.397839	1	0	8	-111.459
0.397839	1	0	9	-104.782
0.397839	1	0	7	-105.172
0.39825	1	0	4	-104.152
0.39825	1	0	5	-112.548
0.39825	1	0	6	-89.811
0.39825	1	0	1	-124.619
0.39825	1	0	2	-125.078
0.39825	1	0	3	-130.379
0.39825	1	0	8	-111.563
0.39825	1	0	9	-104.772
0.39825	1	0	7	-105.172
0.3985	1	0	4	-104.22
0.3985	1	0	5	-112.561
0.3985	1	0	6	-89.8415
0.3985	1	0	1	-124.627
0.3985	1	0	2	-125.052
0.3985	1	0	3	-130.41
0.3985	1	0	8	-111.572
0.3985	1	0	9	-104.879
0.3985	1	0	7	-105.172
0.4	1	0	4	-104.603
0.4	1	0	5	-112.759
0.4	1	0	6	-90.1347
0.4	1	0	1	-124.305
0.4	1	0	2	-125
0.4	1	0	3	-130.32
0.4	1	0	8	-111.663
0.4	1	0	9	-104.957
0.4	1	0	7	-105.172
0.400018	1	0	4	-104.601
0.400018	1	0	5	-112.745
0.400018	1	0	6	-90.1524
0.400018	1	0	1	-124.346
0.400018	1	0	2	-125.009
0.400018	1	0	3	-130.33
0.400018	1	0	8	-111.677
0.400018	1	0	9	-104.935
0.400018	1	0	7	-105.172
0.40025	1	0	4	-104.534
0.40025	1	0	5	-112.782
0.40025	1	0	6	-90.1266
0.40025	1	0	1	-124.315
0.40025	1	0	2	-125.054
0.40025	1	0	3	-130.282
0.40025	1	0	8	-111.743
0.40025	1	0	9	-104.858
0.40025	1	0	7	-105.172
0.400268	1	0	4	-104.533
0.400268	1	0	5	-112.764
0.400268	1	0	6	-90.111
0.400268	1	0	1	-124.304
0.400268	1	0	2	-125.071
0.400268	1	0	3	-130.251
0.400268	1	0	8	-111.742
0.400268	1	0	9	-104.855
0.400268	1	0	7	-105.172
0.400304	1	0	4	-104.516
0.400304	1	0	5	-112.745
0.400304	1	0	6	-90.1039
0.400304	1	0	1	-124.282
0.400304	1	0	2	-125.036
0.400304	1	0	3	-130.271
0.400304	1	0	8	-111.734
0.400304	1	0	9	-104.852
0.400304	1	0	7	-105.172
0.400321	1	0	4	-104.535
0.400321	1	0	5	-112.725
0.400321	1	0	6	-90.1018
0.400321	1	0	1	-124.264
0.400321	1	0	2	-125.045
0.400321	1	0	3	-130.266
0.400321	1	0	8	-111.73
0.400321	1	0	9	-104.872
0.400321	1	0	7	-105.172
0.4005	1	0	4	-104.606
0.4005	1	0	5	-112.731
0.4005	1	0	6	-90.1298
0.4005	1	0	1	-124.356
0.4005	1	0	2	-125.039
0.4005	1	0	3	-130.208
0.4005	1	0	8	-111.743
0.4005	1	0	9	-104.868
0.4005	1	0	7	-105.172
0.400518	1	0	4	-104.609
0.400518	1	0	5	-112.743
0.400518	1	0	6	-90.1434
0.400518	1	0	1	-124.354
0.400518	1	0	2	-125.048
0.400518	1	0	3	-130.199
0.400518	1	0	8	-111.738
0.400518	1	0	9	-104.843
0.400518	1	0	7	-105.172
0.40075	1	0	4	-104.534
0.40075	1	0	5	-112.717
0.40075	1	0	6	-90.2137
0.40075	1	0	1	-124.339
0.40075	1	0	2	-125.119
0.40075	1	0	3	-130.247
0.40075	1	0	8	-111.701
0.40075	1	0	9	-104.816
0.40075	1	0	7	-105.172
0.400768	1	0	4	-104.539
0.400768	1	0	5	-112.7
0.400768	1	0	6	-90.2123
0.400768	1	0	1	-124.363
0.400768	1	0	2	-125.15
0.400768	1	0	3	-130.232
0.400768	1	0	8	-111.696
0.400768	1	0	9	-104.815
0.400768	1	0	7	-105.172
0.401	1	0	4	-104.573
0.401	1	0	5	-112.636
0.401	1	0	6	-90.2523
0.401	1	0	1	-124.336
0.401	1	0	2	-125.202
0.401	1	0	3	-130.171
0.401	1	0	8	-111.689
0.401	1	0	9	-104.838
0.401	1	0	7	-105.172
0.4025	1	0	4	-104.727
0.4025	1	0	5	-112.642
0.4025	1	0	6	-89.939
0.4025	1	0	1	-124.278
0.4025	1	0	2	-125.319
0.4025	1	0	3	-130.297
0.4025	1	0	8	-111.641
0.4025	1	0	9	-104.657
0.4025	1	0	7	-105.172
0.402518	1	0	4	-104.733
0.402518	1	0	5	-112.649
0.402518	1	0	6	-89.9273
0.402518	1	0	1	-124.297
0.402518	1	0	2	-125.299
0.402518	1	0	3	-130.314
0.402518	1	0	8	-111.633
0.402518	1	0	9	-104.658
0.402518	1	0	7	-105.172
0.402536	1	0	4	-104.742
0.402536	1	0	5	-112.62
0.402536	1	0	6	-89.9494
0.402536	1	0	1	-124.313
0.402536	1	0	2	-125.321
0.402536	1	0	3	-130.32
0.402536	1	0	8	-111.625
0.402536	1	0	9	-104.65
0.402536	1	0	7	-105.172
0.40275	1	0	4	-104.788
0.40275	1	0	5	-112.611
0.40275	1	0	6	-89.9399
0.40275	1	0	1	-124.423
0.40275	1	0	2	-125.362
0.40275	1	0	3	-130.298
0.40275	1	0	8	-111.552
0.40275	1	0	9	-104.722
0.40275	1	0	7	-105.172
0.402768	1	0	4	-104.773
0.402768	1	0	5	-112.607
0.402768	1	0	6	-89.922
0.402768	1	0	1	-124.424
0.402768	1	0	2	-125.371
0.402768	1	0	3	-130.284
0.402768	1	0	8	-111.539
0.402768	1	0	9	-104.752
0.402768	1	0	7	-105.172
0.40325	1	0	4	-104.758
0.40325	1	0	5	-112.742
0.40325	1	0	6	-89.8289
0.40325	1	0	1	-124.38
0.40325	1	0	2	-125.426
0.40325	1	0	3	-130.318
0.40325	1	0	8	-111.532
0.40325	1	0	9	-104.619
0.40325	1	0	7	-105.172
0.4035	1	0	4	-104.817
0.4035	1	0	5	-112.788
0.4035	1	0	6	-89.7756
0.4035	1	0	1	-124.424
0.4035	1	0	2	-125.426
0.4035	1	0	3	-130.315
0.4035	1	0	8	-111.503
0.4035	1	0	9	-104.555
0.4035	1	0	7	-105.172
0.403518	1	0	4	-104.816
0.403518	1	0	5	-112.789
0.403518	1	0	6	-89.7548
0.403518	1	0	1	-124.426
0.403518	1	0	2	-125.441
0.403518	1	0	3	-130.318
0.403518	1	0	8	-111.505
0.403518	1	0	9	-104.539
0.403518	1	0	7	-105.172
0.405	1	0	4	-104.835
0.405	1	0	5	-112.846
0.405	1	0	6	-89.7868
0.405	1	0	1	-124.48
0.405	1	0	2	-125.433
0.405	1	0	3	-130.471
0.405	1	0	8	-111.745
0.405	1	0	9	-104.574
0.405	1	0	7	-105.172
0.405018	1	0	4	-104.842
0.405018	1	0	5	-112.835
0.405018	1	0	6	-89.7919
0.405018	1	0	1	-124.454
0.405018	1	0	2	-125.442
0.405018	1	0	3	-130.469
0.405018	1	0	8	-111.774
0.405018	1	0	9	-104.57
0.405018	1	0	7	-105.172
0.405036	1	0	4	-104.846
0.405036	1	0	5	-112.829
0.405036	1	0	6	-89.8129
0.405036	1	0	1	-124.443
0.405036	1	0	2	-125.456
0.405036	1	0	3	-130.444
0.405036	1	0	8	-111.747
0.405036	1	0	9	-104.571
0.405036	1	0	7	-105.172
0.4055	1	0	4	-104.867
0.4055	1	0	5	-112.84
0.4055	1	0	6	-89.8545
0.4055	1	0	1	-124.439
0.4055	1	0	2	-125.459
0.4055	1	0	3	-130.542
0.4055	1	0	8	-111.678
0.4055	1	0	9	-104.482
0.4055	1	0	7	-105.172
0.405518	1	0	4	-104.875
0.405518	1	0	5	-112.833
0.405518	1	0	6	-89.8699
0.405518	1	0	1	-124.453
0.405518	1	0	2	-125.451
0.405518	1	0	3	-130.537
0.405518	1	0	8	-111.699
0.405518	1	0	9	-104.489
0.405518	1	0	7	-105.172
0.40575	1	0	4	-104.918
0.40575	1	0	5	-112.89
0.40575	1	0	6	-89.918
0.40575	1	0	1	-124.534
0.40575	1	0	2	-125.462
0.40575	1	0	3	-130.561
0.40575	1	0	8	-111.69
0.40575	1	0	9	-104.435
0.40575	1	0	7	-105.172
0.406	1	0	4	-104.956
0.406	1	0	5	-112.863
0.406	1	0	6	-89.9625
0.406	1	0	1	-124.481
0.406	1	0	2	-125.446
0.406	1	0	3	-130.537
0.406	1	0	8	-111.622
0.406	1	0	9	-104.438
0.406	1	0	7	-105.172
0.4075	1	0	4	-105.107
0.4075	1	0	5	-113.009
0.4075	1	0	6	-89.9944
0.4075	1	0	1	-124.464
0.4075	1	0	2	-125.394
0.4075	1	0	3	-130.597
0.4075	1	0	8	-111.481
0.4075	1	0	9	-104.364
0.4075	1	0	7	-105.172
0.407518	1	0	4	-105.133
0.407518	1	0	5	-112.997
0.407518	1	0	6	-89.9893
0.407518	1	0	1	-124.443
0.407518	1	0	2	-125.388
0.407518	1	0	3	-130.599
0.407518	1	0	8	-111.494
0.407518	1	0	9	-104.339
0.407518	1	0	7	-105.172
0.40825	1	0	4	-105.178
0.40825	1	0	5	-113.046
0.40825	1	0	6	-89.9078
0.40825	1	0	1	-124.448
0.40825	1	0	2	-125.431
0.40825	1	0	3	-130.712
0.40825	1	0	8	-111.638
0.40825	1	0	9	-104.204
0.40825	1	0	7	-105.172
0.4085	1	0	4	-105.24
0.4085	1	0	5	-113.015
0.4085	1	0	6	-89.9395
0.4085	1	0	1	-124.393
0.4085	1	0	2	-125.507
0.4085	1	0	3	-130.593
0.4085	1	0	8	-111.565
0.4085	1	0	9	-104.236
0.4085	1	0	7	-105.172
0.41	1	0	4	-105.566
0.41	1	0	5	-112.95
0.41	1	0	6	-89.8131
0.41	1	0	1	-124.277
0.41	1	0	2	-125.475
0.41	1	0	3	-130.831
0.41	1	0	8	-111.43
0.41	1	0	9	-104.344
0.41	1	0	7	-105.172
0.410018	1	0	4	-105.582
0.410018	1	0	5	-112.954
0.410018	1	0	6	-89.8125
0.410018	1	0	1	-124.259
0.410018	1	0	2	-125.464
0.410018	1	0	3	-130.835
0.410018	1	0	8	-111.429
0.410018	1	0	9	-104.332
0.410018	1	0	7	-105.172
0.410036	1	0	4	-105.549
0.410036	1	0	5	-112.976
0.410036	1	0	6	-89.8196
0.410036	1	0	1	-124.244
0.410036	1	0	2	-125.435
0.410036	1	0	3	-130.828
0.410036	1	0	8	-111.43
0.410036	1	0	9	-104.355
0.410036	1	0	7	-105.172
0.410054	1	0	4	-105.554
0.410054	1	0	5	-112.976
0.410054	1	0	6	-89.8107
0.410054	1	0	1	-124.243
0.410054	1	0	2	-125.447
0.410054	1	0	3	-130.828
0.410054	1	0	8	-111.454
0.410054	1	0	9	-104.353
0.410054	1	0	7	-105.172
0.41025	1	0	4	-105.516
0.41025	1	0	5	-112.924
0.41025	1	0	6	-89.8541
0.41025	1	0	1	-124.218
0.41025	1	0	2	-125.362
0.41025	1	0	3	-130.791
0.41025	1	0	8	-111.541
0.41025	1	0	9	-104.404
0.41025	1	0	7	-105.172
0.410268	1	0	4	-105.488
0.410268	1	0	5	-112.907
0.410268	1	0	6	-89.8481
0.410268	1	0	1	-124.187
0.410268	1	0	2	-125.354
0.410268	1	0	3	-130.796
0.410268	1	0	8	-111.542
0.410268	1	0	9	-104.402
0.410268	1	0	7	-105.172
0.41075	1	0	4	-105.452
0.41075	1	0	5	-112.874
0.41075	1	0	6	-89.8895
0.41075	1	0	1	-124.174
0.41075	1	0	2	-125.391
0.41075	1	0	3	-130.725
0.41075	1	0	8	-111.52
0.41075	1	0	9	-104.414
0.41075	1	0	7	-105.172
0.411	1	0	4	-105.559
0.411	1	0	5	-112.94
0.411	1	0	6	-89.9615
0.411	1	0	1	-124.204
0.411	1	0	2	-125.417
0.411	1	0	3	-130.748
0.411	1	0	8	-111.575
0.411	1	0	9	-104.471
0.411	1	0	7	-105.172
0.4125	1	0	4	-105.248
0.4125	1	0	5	-113.005
0.4125	1	0	6	-90.1428
0.4125	1	0	1	-124.376
0.4125	1	0	2	-125.702
0.4125	1	0	3	-130.787
0.4125	1	0	8	-111.386
0.4125	1	0	9	-104.417
0.4125	1	0	7	-105.172
0.412518	1	0	4	-105.261
0.412518	1	0	5	-113.004
0.412518	1	0	6	-90.1515
0.412518	1	0	1	-124.382
0.412518	1	0	2	-125.702
0.412518	1	0	3	-130.795
0.412518	1	0	8	-111.387
0.412518	1	0	9	-104.409
0.412518	1	0	7	-105.172
0.412536	1	0	4	-105.258
0.412536	1	0	5	-113.019
0.412536	1	0	6	-90.1381
0.412536	1	0	1	-124.368
0.412536	1	0	2	-125.7
0.412536	1	0	3	-130.789
0.412536	1	0	8	-111.394
0.412536	1	0	9	-104.394
0.412536	1	0	7	-105.172
0.412571	1	0	4	-105.232
0.412571	1	0	5	-112.988
0.412571	1	0	6	-90.1454
0.412571	1	0	1	-124.372
0.412571	1	0	2	-125.722
0.412571	1	0	3	-130.811
0.412571	1	0	8	-111.36
0.412571	1	0	9	-104.379
0.412571	1	0	7	-105.172
0.41275	1	0	4	-105.187
0.41275	1	0	5	-112.98
0.41275	1	0	6	-90.0973
0.41275	1	0	1	-124.46
0.41275	1	0	2	-125.707
0.41275	1	0	3	-130.809
0.41275	1	0	8	-111.396
0.41275	1	0	9	-104.333
0.41275	1	0	7	-105.172
0.412768	1	0	4	-105.207
0.412768	1	0	5	-112.988
0.412768	1	0	6	-90.0973
0.412768	1	0	1	-124.458
0.412768	1	0	2	-125.67
0.412768	1	0	3	-130.781
0.412768	1	0	8	-111.389
0.412768	1	0	9	-104.318
0.412768	1	0	7	-105.172
0.413	1	0	4	-105.096
0.413	1	0	5	-112.998
0.413	1	0	6	-90.1086
0.413	1	0	1	-124.432
0.413	1	0	2	-125.694
0.413	1	0	3	-130.857
0.413	1	0	8	-111.417
0.413	1	0	9	-104.346
0.413	1	0	7	-105.172
0.413018	1	0	4	-105.089
0.413018	1	0	5	-113.006
0.413018	1	0	6	-90.0902
0.413018	1	0	1	-124.439
0.413018	1	0	2	-125.68
0.413018	1	0	3	-130.869
0.413018	1	0	8	-111.439
0.413018	1	0	9	-104.363
0.413018	1	0	7	-105.172
0.41325	1	0	4	-105.022
0.41325	1	0	5	-113.009
0.41325	1	0	6	-90.0464
0.41325	1	0	1	-124.455
0.41325	1	0	2	-125.747
0.41325	1	0	3	-130.865
0.41325	1	0	8	-111.365
0.41325	1	0	9	-104.364
0.41325	1	0	7	-105.172
0.413268	1	0	4	-105.016
0.413268	1	0	5	-113.026
0.413268	1	0	6	-90.046
0.413268	1	0	1	-124.472
0.413268	1	0	2	-125.765
0.413268	1	0	3	-130.842
0.413268	1	0	8	-111.403
0.413268	1	0	9	-104.352
0.413268	1	0	7	-105.172
0.4135	1	0	4	-104.989
0.4135	1	0	5	-113.043
0.4135	1	0	6	-90.0623
0.4135	1	0	1	-124.401
0.4135	1	0	2	-125.738
0.4135	1	0	3	-130.841
0.4135	1	0	8	-111.437
0.4135	1	0	9	-104.295
0.4135	1	0	7	-105.172
0.415	1	0	4	-104.941
0.415	1	0	5	-113.103
0.415	1	0	6	-90.1069
0.415	1	0	1	-124.434
0.415	1	0	2	-125.708
0.415	1	0	3	-130.764
0.415	1	0	8	-111.321
0.415	1	0	9	-104.17
0.415	1	0	7	-105.172
0.415018	1	0	4	-104.945
0.415018	1	0	5	-113.121
0.415018	1	0	6	-90.1042
0.415018	1	0	1	-124.446
0.415018	1	0	2	-125.74
0.415018	1	0	3	-130.771
0.415018	1	0	8	-111.347
0.415018	1	0	9	-104.188
0.415018	1	0	7	-105.172
0.41525	1	0	4	-105.008
0.41525	1	0	5	-113.144
0.41525	1	0	6	-89.9586
0.41525	1	0	1	-124.449
0.41525	1	0	2	-125.73
0.41525	1	0	3	-130.794
0.41525	1	0	8	-111.293
0.41525	1	0	9	-104.127
0.41525	1	0	7	-105.172
0.415268	1	0	4	-105.022
