Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.227071	UL	22	7	0	0	4	1	02	1623	28	1	0	27.9401	0	0.00119964	
0.227143	UL	22	7	0	4	4	1	07	212	5	1	0	6.44148	0	0.0048	
0.227143	UL	22	7	0	4	4	1	07	212	5	1	0	6.44148	0	0.0048	
0.227232	UL	22	7	0	8	5	1	08	871	15	1	0	13.8978	0	0	
0.227232	UL	22	7	0	8	5	1	08	871	15	1	0	13.8978	0	0	
0.227321	UL	22	7	1	0	4	1	02	1623	28	1	0	27.876	0	0.00119964	
0.227321	UL	22	7	1	0	4	1	02	1623	28	1	0	27.876	0	0.00119964	
0.227393	UL	22	7	1	4	4	1	07	212	5	1	0	6.35859	0	0.0048	
0.227393	UL	22	7	1	4	4	1	07	212	5	1	0	6.35859	0	0.0048	
0.227464	UL	22	7	1	8	4	1	08	696	15	1	0	13.864	0	0	
0.227464	UL	22	7	1	8	4	1	08	696	15	1	0	13.864	0	0	
0.227536	DL	22	7	2	1	1	1	0	4	4	403	28	1	0	56.7326	0	0	
0.227786	DL	22	7	3	1	1	1	0	4	4	403	28	1	0	56.7641	0	0	
0.228821	UL	22	8	3	0	4	1	02	1623	28	1	0	27.7381	0	0.00119964	
0.228821	UL	22	8	3	0	4	1	02	1623	28	1	0	27.7381	0	0.00119964	
0.228893	UL	22	8	3	4	4	1	07	212	5	1	0	6.50829	0	0.0048	
0.228893	UL	22	8	3	4	4	1	07	212	5	1	0	6.50829	0	0.0048	
0.228982	UL	22	8	3	8	5	1	08	871	15	1	0	13.7701	0	0	
0.228982	UL	22	8	3	8	5	1	08	871	15	1	0	13.7701	0	0	
0.229054	UL	22	9	0	0	3	1	02	1216	28	1	0	27.7287	0	0.00119964	
0.229054	UL	22	9	0	0	3	1	02	1216	28	1	0	27.7287	0	0.00119964	
0.229143	UL	22	9	0	3	5	1	07	266	5	1	0	6.51211	0	0.0274	
0.229143	UL	22	9	0	3	5	1	07	266	5	1	0	6.51211	0	0.0274	
0.229232	UL	22	9	0	8	5	1	08	871	15	1	0	13.8361	0	0	
0.229232	UL	22	9	0	8	5	1	08	871	15	1	0	13.8361	0	0	
0.229357	UL	22	9	1	0	6	1	07	320	5	1	0	6.43603	0	0.0129	
0.229357	UL	22	9	1	0	6	1	07	320	5	1	0	6.43603	0	0.0129	
0.229482	UL	22	9	1	6	7	1	08	1221	15	1	0	13.8312	0	0.00019999	
0.229482	UL	22	9	1	6	7	1	08	1221	15	1	0	13.8312	0	0.00019999	
0.229607	UL	22	9	2	0	6	1	07	320	5	1	0	6.39288	0	0.0129	
0.229607	UL	22	9	2	0	6	1	07	320	5	1	0	6.39288	0	0.0129	
0.229732	UL	22	9	2	6	7	1	08	1221	15	1	0	13.8343	0	0.00019999	
0.229732	UL	22	9	2	6	7	1	08	1221	15	1	0	13.8343	0	0.00019999	
0.229857	UL	22	9	3	0	6	1	07	320	5	1	0	6.3859	0	0.0129	
0.229857	UL	22	9	3	0	6	1	07	320	5	1	0	6.3859	0	0.0129	
0.229982	UL	22	9	3	6	7	1	08	1221	15	1	0	13.9058	0	0.00019999	
0.229982	UL	22	9	3	6	7	1	08	1221	15	1	0	13.9058	0	0.00019999	
0.23025	DL	23	0	0	1	13	1	0	7	7	224	0	1	0	17.1795	0	0	
0.230286	DL	23	0	1	1	1	1	0	7	7	14	0	1	0	17.0811	0	0	
0.230536	DL	23	0	2	1	1	1	0	7	7	14	0	1	0	17.0883	0	0	
0.230554	DL	23	0	2	2	1	1	0	6	6	403	28	1	0	46.0067	0	0	
0.231321	UL	23	1	1	0	4	1	02	1623	28	1	0	27.6811	0	0.00119964	
0.231321	UL	23	1	1	0	4	1	02	1623	28	1	0	27.6811	0	0.00119964	
0.231393	UL	23	1	1	4	4	1	07	212	5	1	0	6.19134	0	0.11286	
0.231393	UL	23	1	1	4	4	1	07	212	5	1	0	6.19134	0	0.11286	
0.231482	UL	23	1	1	8	5	1	08	871	15	1	0	13.9684	0	0	
0.231482	UL	23	1	1	8	5	1	08	871	15	1	0	13.9684	0	0	
0.231571	UL	23	1	2	0	4	1	02	1623	28	1	0	27.7201	0	0.00119964	
0.231571	UL	23	1	2	0	4	1	02	1623	28	1	0	27.7201	0	0.00119964	
0.231643	UL	23	1	2	4	4	1	07	212	5	1	0	6.28211	0	0.0048	
0.231643	UL	23	1	2	4	4	1	07	212	5	1	0	6.28211	0	0.0048	
0.231732	UL	23	1	2	8	5	1	08	871	15	1	0	13.8654	0	0	
0.231732	UL	23	1	2	8	5	1	08	871	15	1	0	13.8654	0	0	
0.231821	UL	23	1	3	0	4	1	02	1623	28	1	0	27.8242	0	0.00119964	
0.231821	UL	23	1	3	0	4	1	02	1623	28	1	0	27.8242	0	0.00119964	
0.231893	UL	23	1	3	4	4	1	07	212	5	1	0	6.19451	0	0.11286	
0.231893	UL	23	1	3	4	4	1	07	212	5	1	0	6.19451	0	0.11286	
0.231982	UL	23	1	3	8	5	1	08	871	15	1	0	13.8022	0	0	
0.231982	UL	23	1	3	8	5	1	08	871	15	1	0	13.8022	0	0	
0.232071	UL	23	2	0	0	4	1	02	1623	28	1	0	27.7663	0	0.00119964	
0.232071	UL	23	2	0	0	4	1	02	1623	28	1	0	27.7663	0	0.00119964	
0.232143	UL	23	2	0	4	4	1	07	212	5	1	0	6.2144	0	0.11286	
0.232143	UL	23	2	0	4	4	1	07	212	5	1	0	6.2144	0	0.11286	
0.232232	UL	23	2	0	8	5	1	08	871	15	1	0	13.7403	0	0	
0.232232	UL	23	2	0	8	5	1	08	871	15	1	0	13.7403	0	0	
0.232304	UL	23	2	1	0	3	1	02	1216	28	1	0	27.801	0	0.00119964	
0.232304	UL	23	2	1	0	3	1	02	1216	28	1	0	27.801	0	0.00119964	
0.232393	UL	23	2	1	3	5	1	07	266	5	1	0	6.30414	0	0.0274	
0.232393	UL	23	2	1	3	5	1	07	266	5	1	0	6.30414	0	0.0274	
0.232482	UL	23	2	1	8	5	1	08	871	15	1	0	13.6927	0	0	
0.232482	UL	23	2	1	8	5	1	08	871	15	1	0	13.6927	0	0	
0.233821	UL	23	3	3	0	4	1	02	1623	28	1	0	27.8726	0	0.00119964	
0.233821	UL	23	3	3	0	4	1	02	1623	28	1	0	27.8726	0	0.00119964	
0.233857	UL	23	3	3	4	2	1	05	31	0	1	0	26.8851	0	0	
0.233857	UL	23	3	3	4	2	1	05	31	0	1	0	26.8851	0	0	
0.233929	UL	23	3	3	6	4	1	07	212	5	1	0	6.49345	0	0.0048	
0.233929	UL	23	3	3	6	4	1	07	212	5	1	0	6.49345	0	0.0048	
0.233982	UL	23	3	3	10	3	1	08	521	15	1	0	13.7747	0	0	
0.233982	UL	23	3	3	10	3	1	08	521	15	1	0	13.7747	0	0	
0.234071	UL	23	4	0	0	4	1	02	1623	28	1	0	27.7714	0	0.00119964	
0.234071	UL	23	4	0	0	4	1	02	1623	28	1	0	27.7714	0	0.00119964	
0.234143	UL	23	4	0	4	4	1	07	212	5	1	0	6.49945	1	0.0048	
0.234143	UL	23	4	0	4	4	1	07	212	5	1	0	6.49945	1	0.0048	
0.234232	UL	23	4	0	8	5	1	08	871	15	1	0	13.7925	0	0	
0.234232	UL	23	4	0	8	5	1	08	871	15	1	0	13.7925	0	0	
0.234321	UL	23	4	1	0	4	1	02	1623	28	1	0	27.748	0	0.00119964	
0.234321	UL	23	4	1	0	4	1	02	1623	28	1	0	27.748	0	0.00119964	
0.234393	UL	23	4	1	4	4	1	07	212	5	1	0	6.46606	0	0.0048	
0.234393	UL	23	4	1	4	4	1	07	212	5	1	0	6.46606	0	0.0048	
0.234482	UL	23	4	1	8	5	1	08	871	15	1	0	13.8539	0	0	
0.234482	UL	23	4	1	8	5	1	08	871	15	1	0	13.8539	0	0	
0.234571	UL	23	4	2	0	4	1	02	1623	28	1	0	27.7901	0	0.00119964	
0.234571	UL	23	4	2	0	4	1	02	1623	28	1	0	27.7901	0	0.00119964	
0.234643	UL	23	4	2	4	4	1	07	212	5	1	0	6.45415	0	0.0048	
0.234643	UL	23	4	2	4	4	1	07	212	5	1	0	6.45415	0	0.0048	
0.234732	UL	23	4	2	8	5	1	08	871	15	1	0	13.8373	0	0	
0.234732	UL	23	4	2	8	5	1	08	871	15	1	0	13.8373	0	0	
0.234821	UL	23	4	3	0	4	1	02	1623	28	1	0	27.8512	0	0.00119964	
0.234821	UL	23	4	3	0	4	1	02	1623	28	1	0	27.8512	0	0.00119964	
0.234893	UL	23	4	3	4	4	1	07	212	5	1	0	6.50257	0	0.0048	
0.234893	UL	23	4	3	4	4	1	07	212	5	1	0	6.50257	0	0.0048	
0.234982	UL	23	4	3	8	5	1	08	871	15	1	0	13.945	0	0	
0.234982	UL	23	4	3	8	5	1	08	871	15	1	0	13.945	0	0	
0.235232	DL	23	5	0	1	12	1	0	8	8	206	0	1	0	21.4407	0	0	
0.23525	DL	23	5	0	13	1	1	0	4	4	403	28	1	0	56.8598	0	0	
0.235304	DL	23	5	1	1	2	1	0	8	8	31	0	1	0	21.4789	0	0	
0.235536	DL	23	5	2	1	1	1	0	8	8	14	0	1	0	21.4235	0	0	
0.236286	UL	23	6	1	0	2	1	02	810	28	1	0	27.587	0	0.0007	
0.236286	UL	23	6	1	0	2	1	02	810	28	1	0	27.587	0	0.0007	
0.236339	UL	23	6	1	2	3	1	05	1164	27	1	0	27.1465	0	0.652606	
0.236339	UL	23	6	1	2	3	1	05	1164	27	1	0	27.1465	0	0.652606	
0.236357	UL	23	6	1	5	1	1	06	403	28	1	0	38.2282	0	0	
0.236357	UL	23	6	1	5	1	1	06	403	28	1	0	38.2282	0	0	
0.236411	UL	23	6	1	6	3	1	08	521	15	1	0	13.8676	0	0	
0.236411	UL	23	6	1	6	3	1	08	521	15	1	0	13.8676	0	0	
0.236482	UL	23	6	1	9	4	1	07	212	5	1	1	6.54226	0	0	
0.236482	UL	23	6	1	9	4	1	07	212	5	1	1	6.54226	0	0	
0.236571	UL	23	6	2	0	4	1	02	1623	28	1	0	27.5975	0	0.00139951	
0.236571	UL	23	6	2	0	4	1	02	1623	28	1	0	27.5975	0	0.00139951	
0.236625	UL	23	6	2	4	3	1	05	1164	27	1	0	27.2086	1	0.652606	
0.236625	UL	23	6	2	4	3	1	05	1164	27	1	0	27.2086	1	0.652606	
0.236679	UL	23	6	2	7	3	1	07	158	5	1	0	6.54835	0	0.0016	
0.236679	UL	23	6	2	7	3	1	07	158	5	1	0	6.54835	0	0.0016	
0.236732	UL	23	6	2	10	3	1	08	521	15	1	0	13.9366	0	0	
0.236732	UL	23	6	2	10	3	1	08	521	15	1	0	13.9366	0	0	
0.236821	UL	23	6	3	0	4	1	02	1623	28	1	0	27.6304	0	0.00119964	
0.236821	UL	23	6	3	0	4	1	02	1623	28	1	0	27.6304	0	0.00119964	
0.236893	UL	23	6	3	4	4	1	07	212	5	1	0	6.44072	0	0.0048	
0.236893	UL	23	6	3	4	4	1	07	212	5	1	0	6.44072	0	0.0048	
0.236982	UL	23	6	3	8	5	1	08	871	15	1	0	13.8738	0	0	
0.236982	UL	23	6	3	8	5	1	08	871	15	1	0	13.8738	0	0	
0.237071	UL	23	7	0	0	4	1	02	1623	28	1	0	27.599	0	0.00139951	
0.237071	UL	23	7	0	0	4	1	02	1623	28	1	0	27.599	0	0.00139951	
0.237143	UL	23	7	0	4	4	1	07	212	5	1	0	6.4662	0	0.0048	
0.237143	UL	23	7	0	4	4	1	07	212	5	1	0	6.4662	0	0.0048	
0.237232	UL	23	7	0	8	5	1	08	871	15	1	0	13.9072	0	0	
0.237232	UL	23	7	0	8	5	1	08	871	15	1	0	13.9072	0	0	
0.237321	UL	23	7	1	0	4	1	02	1623	28	1	0	27.4935	0	0.00139951	
0.237321	UL	23	7	1	0	4	1	02	1623	28	1	0	27.4935	0	0.00139951	
0.237393	UL	23	7	1	4	4	1	07	212	5	1	0	6.38403	0	0.0048	
0.237393	UL	23	7	1	4	4	1	07	212	5	1	0	6.38403	0	0.0048	
0.237482	UL	23	7	1	8	5	1	08	871	15	1	0	13.9213	0	0	
0.237482	UL	23	7	1	8	5	1	08	871	15	1	0	13.9213	0	0	
0.237571	DL	23	7	2	2	2	1	0	7	7	346	15	1	0	16.8901	0	0.0001	
0.237589	DL	23	7	2	4	1	1	0	6	6	403	28	1	0	45.6262	0	0	
0.237607	DL	23	7	2	5	1	1	0	4	4	403	28	1	0	57.1765	0	0	
