Time	CellId	RNTI	BWPId	SINR(dB)
0.285018	2	8	0	12.4654
0.285018	2	7	0	8.57388
0.285018	2	2	0	18.4816
0.285018	2	1	0	25.6498
0.285018	2	3	0	28.3572
0.285768	2	6	0	28.708
0.285768	2	5	0	22.815
0.285768	2	4	0	39.7426
0.285768	2	9	0	13.8638
0.285768	2	8	0	12.4477
0.285768	2	7	0	8.56127
0.285768	2	2	0	18.4326
0.285768	2	1	0	25.6182
0.285768	2	3	0	28.3572
0.286018	2	6	0	28.8661
0.286018	2	5	0	22.7442
0.286018	2	4	0	39.7903
0.286018	2	9	0	13.889
0.286018	2	8	0	12.5269
0.286018	2	7	0	8.59452
0.286018	2	2	0	18.4435
0.286018	2	1	0	25.6691
0.286018	2	3	0	28.3572
0.287518	2	6	0	29.2627
0.287518	2	5	0	22.7171
0.287518	2	4	0	39.8378
0.287518	2	9	0	13.9084
0.287518	2	8	0	12.5768
0.287518	2	7	0	9.00181
0.287518	2	2	0	18.4476
0.287518	2	1	0	25.5334
0.287518	2	3	0	28.3572
0.288268	2	6	0	29.5664
0.288268	2	5	0	22.8492
0.288268	2	4	0	39.8067
0.288268	2	9	0	13.7046
0.288268	2	8	0	12.4406
0.288268	2	7	0	9.01475
0.288268	2	2	0	18.5243
0.288268	2	1	0	25.4555
0.288268	2	3	0	28.3572
0.288518	2	6	0	29.716
0.288518	2	5	0	22.8468
0.288518	2	4	0	39.7894
0.288518	2	9	0	13.7487
0.288518	2	8	0	12.397
0.288518	2	7	0	9.03333
0.288518	2	2	0	18.517
0.288518	2	1	0	25.3909
0.288518	2	3	0	28.3572
0.290018	2	6	0	30.0653
0.290018	2	5	0	22.9744
0.290018	2	4	0	39.8045
0.290018	2	9	0	13.6236
0.290018	2	8	0	12.5098
0.290018	2	7	0	8.97615
0.290018	2	2	0	18.3855
0.290018	2	1	0	25.183
0.290018	2	3	0	28.3572
0.290268	2	6	0	30.0526
0.290268	2	5	0	22.8723
0.290268	2	4	0	39.763
0.290268	2	9	0	13.57
0.290268	2	8	0	12.5096
0.290268	2	7	0	8.98075
0.290268	2	2	0	18.3642
0.290268	2	1	0	25.1167
0.290268	2	3	0	28.3572
0.290768	2	6	0	30.2548
0.290768	2	5	0	22.8865
0.290768	2	4	0	39.7875
0.290768	2	9	0	13.5049
0.290768	2	8	0	12.5867
0.290768	2	7	0	8.96951
0.290768	2	2	0	18.377
0.290768	2	1	0	25.0371
0.290768	2	3	0	28.3572
0.291018	2	6	0	30.2479
0.291018	2	5	0	22.8684
0.291018	2	4	0	39.7886
0.291018	2	9	0	13.4978
0.291018	2	8	0	12.5872
0.291018	2	7	0	8.98705
0.291018	2	2	0	18.4059
0.291018	2	1	0	24.9681
0.291018	2	3	0	28.3572
0.292518	2	6	0	30.4157
0.292518	2	5	0	22.7245
0.292518	2	4	0	39.7683
0.292518	2	9	0	13.6598
0.292518	2	8	0	12.675
0.292518	2	7	0	9.15119
0.292518	2	2	0	18.2302
0.292518	2	1	0	24.4589
0.292518	2	3	0	28.3572
0.293018	2	6	0	30.4808
0.293018	2	5	0	22.7319
0.293018	2	4	0	39.8385
0.293018	2	9	0	13.7448
0.293018	2	8	0	12.6401
0.293018	2	7	0	9.24426
0.293018	2	2	0	18.2075
0.293018	2	1	0	24.3075
0.293018	2	3	0	28.3572
0.293268	2	6	0	30.603
0.293268	2	5	0	22.7965
0.293268	2	4	0	39.7937
0.293268	2	9	0	13.7025
0.293268	2	8	0	12.5664
0.293268	2	7	0	9.33417
0.293268	2	2	0	18.0966
0.293268	2	1	0	24.2701
0.293268	2	3	0	28.3572
0.293518	2	6	0	30.6403
0.293518	2	5	0	22.7451
0.293518	2	4	0	39.8569
0.293518	2	9	0	13.732
0.293518	2	8	0	12.6324
0.293518	2	7	0	9.37082
0.293518	2	2	0	18.2599
0.293518	2	1	0	24.2093
0.293518	2	3	0	28.3572
0.295018	2	6	0	31.1013
0.295018	2	5	0	22.8047
0.295018	2	4	0	40.0932
0.295018	2	9	0	13.8321
0.295018	2	8	0	12.4441
0.295018	2	7	0	9.41006
0.295018	2	2	0	18.1426
0.295018	2	1	0	23.8016
0.295018	2	3	0	28.3572
0.295768	2	6	0	31.2599
0.295768	2	5	0	22.6283
0.295768	2	4	0	40.0777
0.295768	2	9	0	13.7653
0.295768	2	8	0	12.5791
0.295768	2	7	0	9.45473
0.295768	2	2	0	18.1151
0.295768	2	1	0	23.5659
0.295768	2	3	0	28.3572
0.296018	2	6	0	31.3631
0.296018	2	5	0	22.5486
0.296018	2	4	0	40.0842
0.296018	2	9	0	13.6884
0.296018	2	8	0	12.581
0.296018	2	7	0	9.47294
0.296018	2	2	0	18.1017
0.296018	2	1	0	23.6329
0.296018	2	3	0	28.3572
0.297518	2	6	0	31.4889
0.297518	2	5	0	22.4105
0.297518	2	4	0	40.2106
0.297518	2	9	0	13.4637
0.297518	2	8	0	12.5462
0.297518	2	7	0	9.54979
0.297518	2	2	0	17.8463
0.297518	2	1	0	23.2042
0.297518	2	3	0	28.3572
0.297768	2	6	0	31.6115
0.297768	2	5	0	22.3678
0.297768	2	4	0	40.2571
0.297768	2	9	0	13.5205
0.297768	2	8	0	12.4854
0.297768	2	7	0	9.4263
0.297768	2	2	0	17.7896
0.297768	2	1	0	23.1558
0.297768	2	3	0	28.3572
0.298268	2	6	0	31.5527
0.298268	2	5	0	22.2674
0.298268	2	4	0	40.1678
0.298268	2	9	0	13.5053
0.298268	2	8	0	12.4561
0.298268	2	7	0	9.4154
0.298268	2	2	0	17.6771
0.298268	2	1	0	23.1068
0.298268	2	3	0	28.3572
0.298518	2	6	0	31.4323
0.298518	2	5	0	22.2115
0.298518	2	4	0	40.1995
0.298518	2	9	0	13.4275
0.298518	2	8	0	12.4746
0.298518	2	7	0	9.44249
0.298518	2	2	0	17.6755
0.298518	2	1	0	23.0189
0.298518	2	3	0	28.3572
0.300018	2	6	0	31.598
0.300018	2	5	0	22.056
0.300018	2	4	0	40.3526
0.300018	2	9	0	13.4089
0.300018	2	8	0	12.4416
0.300018	2	7	0	9.55442
0.300018	2	2	0	17.4433
0.300018	2	1	0	22.5263
0.300018	2	3	0	28.3572
0.300268	2	6	0	31.6068
0.300268	2	5	0	22.0769
0.300268	2	4	0	40.2959
0.300268	2	9	0	13.3956
0.300268	2	8	0	12.4767
0.300268	2	7	0	9.56418
0.300268	2	2	0	17.4422
0.300268	2	1	0	22.4293
0.300268	2	3	0	28.3572
0.300518	2	6	0	31.5812
0.300518	2	5	0	22.1066
0.300518	2	4	0	40.321
0.300518	2	9	0	13.556
0.300518	2	8	0	12.5159
0.300518	2	7	0	9.50178
0.300518	2	2	0	17.4261
0.300518	2	1	0	22.2865
0.300518	2	3	0	28.3572
0.300768	2	6	0	31.4803
0.300768	2	5	0	22.0565
0.300768	2	4	0	40.2538
0.300768	2	9	0	13.6102
0.300768	2	8	0	12.5222
0.300768	2	7	0	9.41252
0.300768	2	2	0	17.3941
0.300768	2	1	0	22.1721
0.300768	2	3	0	28.3572
0.301018	2	6	0	31.558
0.301018	2	5	0	22.0856
0.301018	2	4	0	40.206
0.301018	2	9	0	13.6797
0.301018	2	8	0	12.4822
0.301018	2	7	0	9.34328
0.301018	2	2	0	17.3631
0.301018	2	1	0	22.1613
0.301018	2	3	0	28.3572
0.302518	2	6	0	31.754
0.302518	2	5	0	22.2737
0.302518	2	4	0	40.5574
0.302518	2	9	0	13.6697
0.302518	2	8	0	11.9959
0.302518	2	7	0	9.62028
0.302518	2	2	0	17.1902
0.302518	2	1	0	21.555
0.302518	2	3	0	28.3572
0.302768	2	6	0	31.7736
0.302768	2	5	0	22.2717
0.302768	2	4	0	40.5596
0.302768	2	9	0	13.6848
0.302768	2	8	0	11.9723
0.302768	2	7	0	9.64094
0.302768	2	2	0	17.1738
0.302768	2	1	0	21.4539
0.302768	2	3	0	28.3572
0.303018	2	6	0	31.7644
0.303018	2	5	0	22.3072
0.303018	2	4	0	40.5621
0.303018	2	9	0	13.6569
0.303018	2	8	0	11.9823
0.303018	2	7	0	9.67054
0.303018	2	2	0	17.1163
0.303018	2	1	0	21.4007
0.303018	2	3	0	28.3572
0.303268	2	6	0	31.8251
0.303268	2	5	0	22.3903
0.303268	2	4	0	40.5377
0.303268	2	9	0	13.6466
0.303268	2	8	0	11.9365
0.303268	2	7	0	9.6934
0.303268	2	2	0	17.1431
0.303268	2	1	0	21.3597
0.303268	2	3	0	28.3572
0.303518	2	6	0	31.8835
0.303518	2	5	0	22.3989
0.303518	2	4	0	40.4363
0.303518	2	9	0	13.6849
0.303518	2	8	0	12.0269
0.303518	2	7	0	9.6383
0.303518	2	2	0	17.0633
0.303518	2	1	0	21.2651
0.303518	2	3	0	28.3572
0.305018	2	6	0	31.8811
0.305018	2	5	0	22.3894
0.305018	2	4	0	40.4502
0.305018	2	9	0	13.5606
0.305018	2	8	0	12.2226
0.305018	2	7	0	9.47866
0.305018	2	2	0	16.8095
0.305018	2	1	0	20.7819
0.305018	2	3	0	28.3572
0.305518	2	6	0	31.7962
0.305518	2	5	0	22.4627
0.305518	2	4	0	40.6175
0.305518	2	9	0	13.3866
0.305518	2	8	0	12.1804
0.305518	2	7	0	9.36593
0.305518	2	2	0	16.659
0.305518	2	1	0	20.7659
0.305518	2	3	0	28.3572
0.305768	2	6	0	31.7904
0.305768	2	5	0	22.5302
0.305768	2	4	0	40.6368
0.305768	2	9	0	13.3907
0.305768	2	8	0	12.1759
0.305768	2	7	0	9.35987
0.305768	2	2	0	16.6235
0.305768	2	1	0	20.8083
0.305768	2	3	0	28.3572
0.306018	2	6	0	31.8194
0.306018	2	5	0	22.5364
0.306018	2	4	0	40.5763
0.306018	2	9	0	13.4064
0.306018	2	8	0	12.191
0.306018	2	7	0	9.35136
0.306018	2	2	0	16.478
0.306018	2	1	0	20.7748
0.306018	2	3	0	28.3572
0.307518	2	6	0	32.1144
0.307518	2	5	0	22.6939
0.307518	2	4	0	40.385
0.307518	2	9	0	13.3691
0.307518	2	8	0	12.1388
0.307518	2	7	0	9.42402
0.307518	2	2	0	16.1233
0.307518	2	1	0	20.8415
0.307518	2	3	0	28.3572
0.308268	2	6	0	32.201
0.308268	2	5	0	22.7792
0.308268	2	4	0	40.4423
0.308268	2	9	0	13.2246
0.308268	2	8	0	12.1866
0.308268	2	7	0	9.42255
0.308268	2	2	0	15.864
0.308268	2	1	0	20.5725
0.308268	2	3	0	28.3572
0.308518	2	6	0	32.1669
0.308518	2	5	0	22.8233
0.308518	2	4	0	40.4648
0.308518	2	9	0	13.2863
0.308518	2	8	0	12.2166
0.308518	2	7	0	9.54986
0.308518	2	2	0	15.82
0.308518	2	1	0	20.5037
0.308518	2	3	0	28.3572
0.310018	2	6	0	31.9838
0.310018	2	5	0	22.801
0.310018	2	4	0	40.4974
0.310018	2	9	0	13.1555
0.310018	2	8	0	12.1534
0.310018	2	7	0	9.21266
0.310018	2	2	0	15.3321
0.310018	2	1	0	20.6455
0.310018	2	3	0	28.3572
0.310268	2	6	0	31.9642
0.310268	2	5	0	22.759
0.310268	2	4	0	40.5825
0.310268	2	9	0	13.0966
0.310268	2	8	0	12.1844
0.310268	2	7	0	9.20457
0.310268	2	2	0	15.2267
0.310268	2	1	0	20.6472
0.310268	2	3	0	28.3572
0.310768	2	6	0	31.9574
0.310768	2	5	0	22.7077
0.310768	2	4	0	40.6266
0.310768	2	9	0	13.1254
0.310768	2	8	0	12.0305
0.310768	2	7	0	9.23979
0.310768	2	2	0	15.2243
0.310768	2	1	0	20.7322
0.310768	2	3	0	28.3572
0.311018	2	6	0	32.0289
0.311018	2	5	0	22.7379
0.311018	2	4	0	40.6647
0.311018	2	9	0	13.1408
0.311018	2	8	0	12.0677
0.311018	2	7	0	9.23629
0.311018	2	2	0	15.1242
0.311018	2	1	0	20.789
0.311018	2	3	0	28.3572
0.312518	2	6	0	32.07
0.312518	2	5	0	22.6459
0.312518	2	4	0	40.8151
0.312518	2	9	0	13.3276
0.312518	2	8	0	12.1965
0.312518	2	7	0	9.18981
0.312518	2	2	0	14.7537
0.312518	2	1	0	21.2437
0.312518	2	3	0	28.3572
0.312768	2	6	0	31.9449
0.312768	2	5	0	22.6769
0.312768	2	4	0	40.7992
0.312768	2	9	0	13.355
0.312768	2	8	0	12.1706
0.312768	2	7	0	9.20326
0.312768	2	2	0	14.633
0.312768	2	1	0	21.3201
0.312768	2	3	0	28.3572
0.313268	2	6	0	32.0542
0.313268	2	5	0	22.6675
0.313268	2	4	0	40.6136
0.313268	2	9	0	13.3523
0.313268	2	8	0	12.1959
0.313268	2	7	0	9.00716
0.313268	2	2	0	14.4475
0.313268	2	1	0	21.6802
0.313268	2	3	0	28.3572
0.313518	2	6	0	32.0871
0.313518	2	5	0	22.6049
0.313518	2	4	0	40.6174
0.313518	2	9	0	13.3761
0.313518	2	8	0	12.2822
0.313518	2	7	0	9.10212
0.313518	2	2	0	14.2674
0.313518	2	1	0	21.7475
0.313518	2	3	0	28.3572
0.315018	2	6	0	32.1326
0.315018	2	5	0	22.4988
0.315018	2	4	0	40.8379
0.315018	2	9	0	13.4978
0.315018	2	8	0	12.424
0.315018	2	7	0	9.18276
0.315018	2	2	0	13.8904
0.315018	2	1	0	22.1427
0.315018	2	3	0	28.3572
0.315268	2	6	0	32.1542
0.315268	2	5	0	22.5514
0.315268	2	4	0	40.8099
0.315268	2	9	0	13.3647
0.315268	2	8	0	12.4382
0.315268	2	7	0	9.20735
0.315268	2	2	0	13.848
0.315268	2	1	0	22.1859
0.315268	2	3	0	28.3572
0.315768	2	6	0	32.0521
0.315768	2	5	0	22.5237
0.315768	2	4	0	40.8022
0.315768	2	9	0	13.31
0.315768	2	8	0	12.4248
0.315768	2	7	0	9.27614
0.315768	2	2	0	13.7292
0.315768	2	1	0	22.3321
0.315768	2	3	0	28.3572
0.316018	2	6	0	31.9663
0.316018	2	5	0	22.5387
0.316018	2	4	0	40.8037
0.316018	2	9	0	13.3521
0.316018	2	8	0	12.3661
0.316018	2	7	0	9.25591
0.316018	2	2	0	13.587
0.316018	2	1	0	22.4227
0.316018	2	3	0	28.3572
0.317518	2	6	0	32.1108
0.317518	2	5	0	22.754
0.317518	2	4	0	40.7634
0.317518	2	9	0	13.2791
0.317518	2	8	0	12.3032
0.317518	2	7	0	9.18599
0.317518	2	2	0	13.1713
0.317518	2	1	0	22.8865
0.317518	2	3	0	28.3572
0.317768	2	6	0	32.0666
0.317768	2	5	0	22.7485
0.317768	2	4	0	40.8078
0.317768	2	9	0	13.2665
0.317768	2	8	0	12.3346
0.317768	2	7	0	9.24623
0.317768	2	2	0	13.1728
0.317768	2	1	0	22.9383
0.317768	2	3	0	28.3572
0.318018	2	6	0	31.9923
0.318018	2	5	0	22.7842
0.318018	2	4	0	40.7184
0.318018	2	9	0	13.2304
0.318018	2	8	0	12.2889
0.318018	2	7	0	9.2504
0.318018	2	2	0	13.2244
0.318018	2	1	0	23.0201
0.318018	2	3	0	28.3572
0.318268	2	6	0	32.0259
0.318268	2	5	0	22.7036
0.318268	2	4	0	40.7423
0.318268	2	9	0	13.2029
0.318268	2	8	0	12.3117
0.318268	2	7	0	9.23913
0.318268	2	2	0	13.2141
0.318268	2	1	0	23.1628
0.318268	2	3	0	28.3572
0.318518	2	6	0	31.9646
0.318518	2	5	0	22.7873
0.318518	2	4	0	40.7162
0.318518	2	9	0	13.2005
0.318518	2	8	0	12.3203
0.318518	2	7	0	9.18703
0.318518	2	2	0	13.2538
0.318518	2	1	0	23.3412
0.318518	2	3	0	28.3572
0.320018	2	6	0	31.8319
0.320018	2	5	0	22.9115
0.320018	2	4	0	40.7427
0.320018	2	9	0	13.2895
0.320018	2	8	0	12.5106
0.320018	2	7	0	9.21599
0.320018	2	2	0	13.1502
0.320018	2	1	0	23.653
0.320018	2	3	0	28.3572
0.320268	2	6	0	31.7722
0.320268	2	5	0	22.8294
0.320268	2	4	0	40.7661
0.320268	2	9	0	13.3036
0.320268	2	8	0	12.5234
0.320268	2	7	0	9.25926
0.320268	2	2	0	13.1959
0.320268	2	1	0	23.6403
0.320268	2	3	0	28.3572
0.320768	2	6	0	31.7466
0.320768	2	5	0	22.9225
0.320768	2	4	0	40.7439
0.320768	2	9	0	13.1806
0.320768	2	8	0	12.5222
0.320768	2	7	0	9.39882
0.320768	2	2	0	13.1396
0.320768	2	1	0	23.8209
0.320768	2	3	0	28.3572
0.321018	2	6	0	31.7411
0.321018	2	5	0	22.9106
0.321018	2	4	0	40.6873
0.321018	2	9	0	13.1605
0.321018	2	8	0	12.5245
0.321018	2	7	0	9.52588
0.321018	2	2	0	13.1543
0.321018	2	1	0	23.8776
0.321018	2	3	0	28.3572
0.322518	2	6	0	31.38
0.322518	2	5	0	22.7716
0.322518	2	4	0	40.6031
0.322518	2	9	0	12.9003
0.322518	2	8	0	12.428
0.322518	2	7	0	9.41333
0.322518	2	2	0	13.4537
0.322518	2	1	0	24.2125
0.322518	2	3	0	28.3572
0.323268	2	6	0	31.2839
0.323268	2	5	0	22.7437
0.323268	2	4	0	40.5518
0.323268	2	9	0	12.7985
0.323268	2	8	0	12.3886
0.323268	2	7	0	9.30958
0.323268	2	2	0	13.5541
0.323268	2	1	0	24.3963
0.323268	2	3	0	28.3572
0.323518	2	6	0	31.2583
0.323518	2	5	0	22.7299
0.323518	2	4	0	40.4109
0.323518	2	9	0	12.7689
0.323518	2	8	0	12.3632
0.323518	2	7	0	9.2398
0.323518	2	2	0	13.7799
0.323518	2	1	0	24.4037
0.323518	2	3	0	28.3572
0.325018	2	6	0	30.9939
0.325018	2	5	0	22.801
0.325018	2	4	0	40.3942
0.325018	2	9	0	12.7962
0.325018	2	8	0	12.3427
0.325018	2	7	0	9.03895
0.325018	2	2	0	14.4476
0.325018	2	1	0	24.548
0.325018	2	3	0	28.3572
0.325268	2	6	0	30.9271
0.325268	2	5	0	22.8274
0.325268	2	4	0	40.2685
0.325268	2	9	0	12.7692
0.325268	2	8	0	12.4652
0.325268	2	7	0	9.12486
0.325268	2	2	0	14.4246
0.325268	2	1	0	24.5407
0.325268	2	3	0	28.3572
0.325768	2	6	0	30.9149
0.325768	2	5	0	22.8594
0.325768	2	4	0	40.3136
0.325768	2	9	0	12.6913
0.325768	2	8	0	12.4248
0.325768	2	7	0	9.09898
0.325768	2	2	0	14.6259
0.325768	2	1	0	24.5088
0.325768	2	3	0	28.3572
0.326018	2	6	0	30.8094
0.326018	2	5	0	22.9666
0.326018	2	4	0	40.2475
0.326018	2	9	0	12.6302
0.326018	2	8	0	12.3492
0.326018	2	7	0	9.11507
0.326018	2	2	0	14.6302
0.326018	2	1	0	24.5673
0.326018	2	3	0	28.3572
0.327518	2	6	0	30.7474
0.327518	2	5	0	23.0938
0.327518	2	4	0	40.0051
0.327518	2	9	0	12.7206
0.327518	2	8	0	12.4247
0.327518	2	7	0	9.26056
0.327518	2	2	0	15.2785
0.327518	2	1	0	25.0414
0.327518	2	3	0	28.3572
0.327768	2	6	0	30.7705
0.327768	2	5	0	23.1484
0.327768	2	4	0	39.9901
0.327768	2	9	0	12.6995
0.327768	2	8	0	12.4247
0.327768	2	7	0	9.20798
0.327768	2	2	0	15.3515
0.327768	2	1	0	25.0578
0.327768	2	3	0	28.3572
0.328268	2	6	0	30.7991
0.328268	2	5	0	23.1557
0.328268	2	4	0	40.0069
0.328268	2	9	0	12.6678
0.328268	2	8	0	12.3799
0.328268	2	7	0	9.22071
0.328268	2	2	0	15.5095
0.328268	2	1	0	25.0747
0.328268	2	3	0	28.3572
0.328518	2	6	0	30.7849
0.328518	2	5	0	23.104
0.328518	2	4	0	39.9712
0.328518	2	9	0	12.6711
0.328518	2	8	0	12.3187
0.328518	2	7	0	9.26489
0.328518	2	2	0	15.656
0.328518	2	1	0	25.064
0.328518	2	3	0	28.3572
0.330018	2	6	0	30.6533
0.330018	2	5	0	23.2519
0.330018	2	4	0	40.0045
0.330018	2	9	0	12.6834
0.330018	2	8	0	12.4425
0.330018	2	7	0	9.24871
0.330018	2	2	0	16.1002
0.330018	2	1	0	25.2496
0.330018	2	3	0	28.3572
0.330268	2	6	0	30.5929
0.330268	2	5	0	23.2534
0.330268	2	4	0	40.0372
0.330268	2	9	0	12.6497
0.330268	2	8	0	12.4149
0.330268	2	7	0	9.1929
0.330268	2	2	0	16.2227
0.330268	2	1	0	25.2597
0.330268	2	3	0	28.3572
0.330518	2	6	0	30.5997
0.330518	2	5	0	23.2512
0.330518	2	4	0	39.984
0.330518	2	9	0	12.6571
0.330518	2	8	0	12.3398
0.330518	2	7	0	9.17198
0.330518	2	2	0	16.396
0.330518	2	1	0	25.2294
0.330518	2	3	0	28.3572
0.330768	2	6	0	30.582
0.330768	2	5	0	23.1652
0.330768	2	4	0	39.9722
0.330768	2	9	0	12.6239
0.330768	2	8	0	12.4074
0.330768	2	7	0	9.18731
0.330768	2	2	0	16.4626
0.330768	2	1	0	25.165
0.330768	2	3	0	28.3572
0.331018	2	6	0	30.5728
0.331018	2	5	0	23.1996
0.331018	2	4	0	39.9235
0.331018	2	9	0	12.5047
0.331018	2	8	0	12.4546
0.331018	2	7	0	9.15917
0.331018	2	2	0	16.4955
0.331018	2	1	0	25.1456
0.331018	2	3	0	28.3572
0.332518	2	6	0	30.3438
0.332518	2	5	0	23.2553
0.332518	2	4	0	40.2491
0.332518	2	9	0	12.671
0.332518	2	8	0	12.6386
0.332518	2	7	0	9.30065
0.332518	2	2	0	16.884
0.332518	2	1	0	25.0635
0.332518	2	3	0	28.3572
0.332768	2	6	0	30.4003
0.332768	2	5	0	23.2522
0.332768	2	4	0	40.1644
0.332768	2	9	0	12.6504
0.332768	2	8	0	12.6731
0.332768	2	7	0	9.2232
0.332768	2	2	0	17.001
0.332768	2	1	0	25.029
0.332768	2	3	0	28.3572
0.333018	2	6	0	30.3961
0.333018	2	5	0	23.2981
0.333018	2	4	0	40.2564
0.333018	2	9	0	12.72
0.333018	2	8	0	12.7531
0.333018	2	7	0	9.21408
0.333018	2	2	0	17.0274
0.333018	2	1	0	25.0932
0.333018	2	3	0	28.3572
0.333268	2	6	0	30.4107
0.333268	2	5	0	23.2938
0.333268	2	4	0	40.1746
0.333268	2	9	0	12.6732
0.333268	2	8	0	12.7059
0.333268	2	7	0	9.24537
0.333268	2	2	0	17.1661
0.333268	2	1	0	25.1839
0.333268	2	3	0	28.3572
0.333518	2	6	0	30.4391
0.333518	2	5	0	23.2564
0.333518	2	4	0	40.1554
0.333518	2	9	0	12.5851
0.333518	2	8	0	12.6906
0.333518	2	7	0	9.3569
0.333518	2	2	0	17.2808
0.333518	2	1	0	25.2141
0.333518	2	3	0	28.3572
0.335018	2	6	0	30.2772
0.335018	2	5	0	23.3198
0.335018	2	4	0	40.1639
0.335018	2	9	0	12.505
0.335018	2	8	0	12.8593
0.335018	2	7	0	9.3387
0.335018	2	2	0	17.8604
0.335018	2	1	0	25.2997
0.335018	2	3	0	28.3572
0.335268	2	6	0	30.2655
0.335268	2	5	0	23.4188
0.335268	2	4	0	40.0788
0.335268	2	9	0	12.4934
0.335268	2	8	0	12.7528
0.335268	2	7	0	9.3287
0.335268	2	2	0	17.8683
0.335268	2	1	0	25.3174
0.335268	2	3	0	28.3572
0.335768	2	6	0	30.2097
0.335768	2	5	0	23.5197
0.335768	2	4	0	40.1467
0.335768	2	9	0	12.5027
0.335768	2	8	0	12.7931
0.335768	2	7	0	9.27487
0.335768	2	2	0	17.9848
0.335768	2	1	0	25.3731
0.335768	2	3	0	28.3572
0.336018	2	6	0	30.2222
0.336018	2	5	0	23.5043
0.336018	2	4	0	40.1379
0.336018	2	9	0	12.4597
0.336018	2	8	0	12.8238
0.336018	2	7	0	9.32517
0.336018	2	2	0	18.0775
0.336018	2	1	0	25.407
0.336018	2	3	0	28.3572
0.337518	2	6	0	30.2497
0.337518	2	5	0	23.581
0.337518	2	4	0	40.2013
0.337518	2	9	0	12.5135
0.337518	2	8	0	12.9385
0.337518	2	7	0	9.31905
0.337518	2	2	0	18.5931
0.337518	2	1	0	25.3095
0.337518	2	3	0	28.3572
0.337768	2	6	0	30.2586
0.337768	2	5	0	23.5866
0.337768	2	4	0	40.2728
0.337768	2	9	0	12.4997
0.337768	2	8	0	13.0182
0.337768	2	7	0	9.35755
0.337768	2	2	0	18.7521
0.337768	2	1	0	25.3204
0.337768	2	3	0	28.3572
0.338268	2	6	0	30.3417
0.338268	2	5	0	23.7267
0.338268	2	4	0	40.3956
0.338268	2	9	0	12.4971
0.338268	2	8	0	13.0003
0.338268	2	7	0	9.29131
0.338268	2	2	0	18.7596
0.338268	2	1	0	25.3151
0.338268	2	3	0	28.3572
0.338518	2	6	0	30.4391
0.338518	2	5	0	23.7928
0.338518	2	4	0	40.349
0.338518	2	9	0	12.5022
0.338518	2	8	0	12.9955
0.338518	2	7	0	9.29768
0.338518	2	2	0	18.7232
0.338518	2	1	0	25.3279
0.338518	2	3	0	28.3572
0.340018	2	6	0	30.4746
0.340018	2	5	0	23.749
0.340018	2	4	0	40.5042
0.340018	2	9	0	12.3167
0.340018	2	8	0	13.069
0.340018	2	7	0	8.94966
0.340018	2	2	0	18.9456
0.340018	2	1	0	25.2159
0.340018	2	3	0	28.3572
0.340268	2	6	0	30.4048
0.340268	2	5	0	23.7488
0.340268	2	4	0	40.5083
0.340268	2	9	0	12.2998
0.340268	2	8	0	13.1353
0.340268	2	7	0	8.96343
0.340268	2	2	0	18.9033
0.340268	2	1	0	25.1665
0.340268	2	3	0	28.3572
0.340518	2	6	0	30.4538
0.340518	2	5	0	23.6996
0.340518	2	4	0	40.5991
0.340518	2	9	0	12.2673
0.340518	2	8	0	13.2177
0.340518	2	7	0	8.91898
0.340518	2	2	0	19.0155
0.340518	2	1	0	25.1244
0.340518	2	3	0	28.3572
0.340768	2	6	0	30.4583
0.340768	2	5	0	23.7029
0.340768	2	4	0	40.6449
0.340768	2	9	0	12.2766
0.340768	2	8	0	13.2017
0.340768	2	7	0	9.05301
0.340768	2	2	0	19.0449
0.340768	2	1	0	25.153
0.340768	2	3	0	28.3572
0.341018	2	6	0	30.4273
0.341018	2	5	0	23.714
0.341018	2	4	0	40.5615
0.341018	2	9	0	12.3371
0.341018	2	8	0	13.2137
0.341018	2	7	0	9.03941
0.341018	2	2	0	19.1174
0.341018	2	1	0	25.078
0.341018	2	3	0	28.3572
0.342518	2	6	0	30.3408
0.342518	2	5	0	23.9067
0.342518	2	4	0	40.8465
0.342518	2	9	0	12.4074
0.342518	2	8	0	13.1358
0.342518	2	7	0	9.02512
0.342518	2	2	0	19.0499
0.342518	2	1	0	25.0857
0.342518	2	3	0	28.3572
0.343018	2	6	0	30.399
0.343018	2	5	0	24.11
0.343018	2	4	0	40.8453
0.343018	2	9	0	12.3951
0.343018	2	8	0	13.0653
0.343018	2	7	0	8.97384
0.343018	2	2	0	19.2063
0.343018	2	1	0	25.0881
0.343018	2	3	0	28.3572
0.343268	2	6	0	30.3436
0.343268	2	5	0	24.1106
0.343268	2	4	0	40.8441
0.343268	2	9	0	12.4401
0.343268	2	8	0	13.0902
0.343268	2	7	0	8.91367
0.343268	2	2	0	19.2349
0.343268	2	1	0	25.1186
0.343268	2	3	0	28.3572
0.343518	2	6	0	30.3401
0.343518	2	5	0	24.2052
0.343518	2	4	0	40.9491
0.343518	2	9	0	12.5066
0.343518	2	8	0	13.0963
0.343518	2	7	0	8.9868
0.343518	2	2	0	19.1905
0.343518	2	1	0	25.0829
0.343518	2	3	0	28.3572
0.345018	2	6	0	30.4897
0.345018	2	5	0	24.2108
0.345018	2	4	0	40.967
0.345018	2	9	0	12.5745
0.345018	2	8	0	12.993
0.345018	2	7	0	8.70446
0.345018	2	2	0	19.2196
0.345018	2	1	0	25.0324
