Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.210018	DL DCI Rxed	21	0	0	2	4	0	15	5
0.210268	DL DCI Rxed	21	0	1	2	4	0	14	4
0.210518	DL DCI Rxed	21	0	2	2	4	0	13	3
0.210768	DL DCI Rxed	21	0	3	2	4	0	12	2
0.211018	DL DCI Rxed	21	1	0	2	4	0	11	2
0.211482	HARQ FD Txed	21	1	1	2	4	0	15	5
0.211482	HARQ FD Txed	21	1	1	2	4	0	14	4
0.211482	HARQ FD Txed	21	1	1	2	4	0	13	3
0.212518	DL DCI Rxed	21	2	2	2	4	0	15	5
0.215268	DL DCI Rxed	21	5	1	2	4	0	14	4
0.216482	HARQ FD Txed	21	6	1	2	4	0	14	4
0.218018	DL DCI Rxed	21	8	0	2	6	0	15	3
0.218268	DL DCI Rxed	21	8	1	2	6	0	14	2
0.218518	DL DCI Rxed	21	8	2	2	6	0	13	2
0.218982	HARQ FD Txed	21	8	3	2	6	0	15	3
0.218982	HARQ FD Txed	21	8	3	2	6	0	14	2
0.219232	HARQ FD Txed	21	9	0	2	6	0	13	2
0.220018	DL DCI Rxed	22	0	0	2	6	0	15	5
0.222518	DL DCI Rxed	22	2	2	2	4	0	15	5
0.223982	HARQ FD Txed	22	3	3	2	4	0	15	5
0.225018	DL DCI Rxed	22	5	0	2	6	0	14	5
0.226482	HARQ FD Txed	22	6	1	2	6	0	14	5
0.227518	DL DCI Rxed	22	7	2	2	4	0	15	5
0.227768	DL DCI Rxed	22	7	3	2	4	0	14	4
0.228982	HARQ FD Txed	22	8	3	2	4	0	15	5
0.228982	HARQ FD Txed	22	8	3	2	4	0	14	4
0.230018	DL DCI Rxed	23	0	0	2	7	0	15	5
0.230268	DL DCI Rxed	23	0	1	2	7	0	14	4
0.230518	DL DCI Rxed	23	0	2	2	6	0	15	3
0.230518	DL DCI Rxed	23	0	2	2	7	0	13	3
0.230768	DL DCI Rxed	23	0	3	2	7	0	12	2
0.231018	DL DCI Rxed	23	1	0	2	7	0	11	2
0.231482	HARQ FD Txed	23	1	1	2	6	0	15	3
0.231482	HARQ FD Txed	23	1	1	2	7	0	15	5
0.231482	HARQ FD Txed	23	1	1	2	7	0	14	4
0.231482	HARQ FD Txed	23	1	1	2	7	0	13	3
0.232518	DL DCI Rxed	23	2	2	2	7	0	15	5
0.235018	DL DCI Rxed	23	5	0	2	4	0	15	5
0.235018	DL DCI Rxed	23	5	0	2	8	0	15	5
0.235268	DL DCI Rxed	23	5	1	2	8	0	14	4
0.235518	DL DCI Rxed	23	5	2	2	8	0	13	3
0.235768	DL DCI Rxed	23	5	3	2	8	0	12	2
0.236018	DL DCI Rxed	23	6	0	2	8	0	11	2
0.236482	HARQ FD Txed	23	6	1	2	4	0	15	5
0.236482	HARQ FD Txed	23	6	1	2	8	0	15	5
0.236482	HARQ FD Txed	23	6	1	2	8	0	14	4
0.236482	HARQ FD Txed	23	6	1	2	8	0	13	3
0.237518	DL DCI Rxed	23	7	2	2	6	0	15	5
0.237518	DL DCI Rxed	23	7	2	2	4	0	15	5
0.237518	DL DCI Rxed	23	7	2	2	8	0	15	5
0.237518	DL DCI Rxed	23	7	2	2	7	0	14	5
0.238982	HARQ FD Txed	23	8	3	2	6	0	15	5
0.238982	HARQ FD Txed	23	8	3	2	4	0	15	5
0.238982	HARQ FD Txed	23	8	3	2	7	0	14	5
0.240268	DL DCI Rxed	24	0	1	2	4	0	15	4
0.241482	HARQ FD Txed	24	1	1	2	4	0	15	4
0.242518	DL DCI Rxed	24	2	2	2	8	0	14	5
0.243018	DL DCI Rxed	24	3	0	2	6	0	15	3
0.243982	HARQ FD Txed	24	3	3	2	6	0	15	3
0.243982	HARQ FD Txed	24	3	3	2	8	0	14	5
0.245018	DL DCI Rxed	24	5	0	2	7	0	15	5
0.246482	HARQ FD Txed	24	6	1	2	7	0	15	5
0.247518	DL DCI Rxed	24	7	2	2	4	0	15	5
0.248982	HARQ FD Txed	24	8	3	2	4	0	15	5
0.250018	DL DCI Rxed	25	0	0	2	6	0	15	5
0.250268	DL DCI Rxed	25	0	1	2	8	0	15	4
0.251482	HARQ FD Txed	25	1	1	2	6	0	15	5
0.251482	HARQ FD Txed	25	1	1	2	8	0	15	4
0.252768	DL DCI Rxed	25	2	3	2	4	0	15	4
0.253018	DL DCI Rxed	25	3	0	2	7	0	15	3
0.253982	HARQ FD Txed	25	3	3	2	4	0	15	4
0.253982	HARQ FD Txed	25	3	3	2	7	0	15	3
0.255518	DL DCI Rxed	25	5	2	2	6	0	15	3
0.256482	HARQ FD Txed	25	6	1	2	6	0	15	3
0.257518	DL DCI Rxed	25	7	2	2	5	0	15	5
0.257768	DL DCI Rxed	25	7	3	2	5	0	14	4
0.258018	DL DCI Rxed	25	8	0	2	5	0	13	3
0.258268	DL DCI Rxed	25	8	1	2	5	0	12	2
0.258268	DL DCI Rxed	25	8	1	2	8	0	15	2
0.258518	DL DCI Rxed	25	8	2	2	5	0	11	2
0.258982	HARQ FD Txed	25	8	3	2	5	0	15	5
0.258982	HARQ FD Txed	25	8	3	2	5	0	14	4
0.258982	HARQ FD Txed	25	8	3	2	5	0	13	3
0.258982	HARQ FD Txed	25	8	3	2	8	0	15	2
0.260018	DL DCI Rxed	26	0	0	2	5	0	15	5
0.260018	DL DCI Rxed	26	0	0	2	4	0	15	5
0.260268	DL DCI Rxed	26	0	1	2	5	0	14	4
0.261018	DL DCI Rxed	26	1	0	2	7	0	15	2
0.261482	HARQ FD Txed	26	1	1	2	4	0	15	5
0.261482	HARQ FD Txed	26	1	1	2	5	0	15	5
0.261482	HARQ FD Txed	26	1	1	2	5	0	14	4
0.261732	HARQ FD Txed	26	1	2	2	7	0	15	2
0.262518	DL DCI Rxed	26	2	2	2	6	0	15	5
0.262518	DL DCI Rxed	26	2	2	2	4	0	15	5
0.262768	DL DCI Rxed	26	2	3	2	6	0	14	4
0.263982	HARQ FD Txed	26	3	3	2	4	0	15	5
0.263982	HARQ FD Txed	26	3	3	2	6	0	15	5
0.263982	HARQ FD Txed	26	3	3	2	6	0	14	4
0.265268	DL DCI Rxed	26	5	1	2	4	0	15	4
0.266018	DL DCI Rxed	26	6	0	2	5	0	15	2
0.266482	HARQ FD Txed	26	6	1	2	4	0	15	4
0.266732	HARQ FD Txed	26	6	2	2	5	0	15	2
0.267518	DL DCI Rxed	26	7	2	2	8	0	15	5
0.268018	DL DCI Rxed	26	8	0	2	6	0	15	3
0.268982	HARQ FD Txed	26	8	3	2	6	0	15	3
0.268982	HARQ FD Txed	26	8	3	2	8	0	15	5
0.270018	DL DCI Rxed	27	0	0	2	5	0	15	5
0.270018	DL DCI Rxed	27	0	0	2	7	0	15	5
0.271482	HARQ FD Txed	27	1	1	2	5	0	15	5
0.271482	HARQ FD Txed	27	1	1	2	7	0	15	5
0.272518	DL DCI Rxed	27	2	2	2	6	0	15	5
0.272518	DL DCI Rxed	27	2	2	2	5	0	15	5
0.272518	DL DCI Rxed	27	2	2	2	4	0	15	5
0.273982	HARQ FD Txed	27	3	3	2	4	0	15	5
0.273982	HARQ FD Txed	27	3	3	2	5	0	15	5
0.273982	HARQ FD Txed	27	3	3	2	6	0	15	5
0.275018	DL DCI Rxed	27	5	0	2	6	0	15	5
0.275018	DL DCI Rxed	27	5	0	2	4	0	15	5
0.275018	DL DCI Rxed	27	5	0	2	8	0	15	5
0.275768	DL DCI Rxed	27	5	3	2	1	0	15	2
0.276018	DL DCI Rxed	27	6	0	2	1	0	14	2
0.276482	HARQ FD Txed	27	6	1	2	6	0	15	5
0.276482	HARQ FD Txed	27	6	1	2	4	0	15	5
0.276482	HARQ FD Txed	27	6	1	2	1	0	15	2
0.276482	HARQ FD Txed	27	6	1	2	8	0	15	5
0.276732	HARQ FD Txed	27	6	2	2	1	0	14	2
0.277518	DL DCI Rxed	27	7	2	2	7	0	15	5
0.277518	DL DCI Rxed	27	7	2	2	1	0	15	5
0.277768	DL DCI Rxed	27	7	3	2	4	0	15	4
0.278518	DL DCI Rxed	27	8	2	2	5	0	15	2
0.278982	HARQ FD Txed	27	8	3	2	4	0	15	4
0.278982	HARQ FD Txed	27	8	3	2	1	0	15	5
0.278982	HARQ FD Txed	27	8	3	2	7	0	15	5
0.279232	HARQ FD Txed	27	9	0	2	5	0	15	2
0.280518	DL DCI Rxed	28	0	2	2	6	0	15	3
0.281482	HARQ FD Txed	28	1	1	2	6	0	15	3
0.282518	DL DCI Rxed	28	2	2	2	5	0	15	5
0.282518	DL DCI Rxed	28	2	2	2	8	0	15	5
0.283982	HARQ FD Txed	28	3	3	2	5	0	15	5
0.283982	HARQ FD Txed	28	3	3	2	8	0	15	5
0.285018	DL DCI Rxed	28	5	0	2	6	0	15	5
0.285018	DL DCI Rxed	28	5	0	2	5	0	15	5
0.285018	DL DCI Rxed	28	5	0	2	4	0	15	5
0.285018	DL DCI Rxed	28	5	0	2	7	0	15	5
0.286482	HARQ FD Txed	28	6	1	2	4	0	15	5
0.286482	HARQ FD Txed	28	6	1	2	5	0	15	5
0.286482	HARQ FD Txed	28	6	1	2	6	0	15	5
0.286482	HARQ FD Txed	28	6	1	2	7	0	15	5
0.287518	DL DCI Rxed	28	7	2	2	6	0	15	5
0.287518	DL DCI Rxed	28	7	2	2	4	0	15	5
0.288268	DL DCI Rxed	28	8	1	2	1	0	15	2
0.288982	HARQ FD Txed	28	8	3	2	1	0	15	2
0.288982	HARQ FD Txed	28	8	3	2	4	0	15	5
0.288982	HARQ FD Txed	28	8	3	2	6	0	15	5
0.290268	DL DCI Rxed	29	0	1	2	4	0	15	4
0.290268	DL DCI Rxed	29	0	1	2	8	0	15	4
0.291018	DL DCI Rxed	29	1	0	2	5	0	15	2
0.291482	HARQ FD Txed	29	1	1	2	4	0	15	4
0.291482	HARQ FD Txed	29	1	1	2	8	0	15	4
0.291732	HARQ FD Txed	29	1	2	2	5	0	15	2
0.292518	DL DCI Rxed	29	2	2	2	8	0	15	5
0.293018	DL DCI Rxed	29	3	0	2	6	0	15	3
0.293018	DL DCI Rxed	29	3	0	2	7	0	15	3
0.293982	HARQ FD Txed	29	3	3	2	6	0	15	3
0.293982	HARQ FD Txed	29	3	3	2	7	0	15	3
0.293982	HARQ FD Txed	29	3	3	2	8	0	15	5
0.295018	DL DCI Rxed	29	5	0	2	5	0	15	5
0.296482	HARQ FD Txed	29	6	1	2	5	0	15	5
0.297518	DL DCI Rxed	29	7	2	2	5	0	15	5
0.297768	DL DCI Rxed	29	7	3	2	6	0	15	4
0.297768	DL DCI Rxed	29	7	3	2	5	0	14	4
0.297768	DL DCI Rxed	29	7	3	2	4	0	15	4
0.298268	DL DCI Rxed	29	8	1	2	8	0	15	2
0.298982	HARQ FD Txed	29	8	3	2	4	0	15	4
0.298982	HARQ FD Txed	29	8	3	2	5	0	15	5
0.298982	HARQ FD Txed	29	8	3	2	5	0	14	4
0.298982	HARQ FD Txed	29	8	3	2	6	0	15	4
0.298982	HARQ FD Txed	29	8	3	2	8	0	15	2
0.300018	DL DCI Rxed	30	0	0	2	8	0	15	5
0.300268	DL DCI Rxed	30	0	1	2	6	0	15	4
0.300268	DL DCI Rxed	30	0	1	2	4	0	15	4
0.300268	DL DCI Rxed	30	0	1	2	2	0	15	4
0.300518	DL DCI Rxed	30	0	2	2	2	0	14	3
0.300768	DL DCI Rxed	30	0	3	2	2	0	13	2
0.300768	DL DCI Rxed	30	0	3	2	1	0	15	2
0.301018	DL DCI Rxed	30	1	0	2	7	0	15	2
0.301018	DL DCI Rxed	30	1	0	2	2	0	12	2
0.301482	HARQ FD Txed	30	1	1	2	6	0	15	4
0.301482	HARQ FD Txed	30	1	1	2	4	0	15	4
0.301482	HARQ FD Txed	30	1	1	2	1	0	15	2
0.301482	HARQ FD Txed	30	1	1	2	2	0	15	4
0.301482	HARQ FD Txed	30	1	1	2	2	0	14	3
0.301482	HARQ FD Txed	30	1	1	2	2	0	13	2
0.301482	HARQ FD Txed	30	1	1	2	8	0	15	5
0.301732	HARQ FD Txed	30	1	2	2	7	0	15	2
0.302518	DL DCI Rxed	30	2	2	2	6	0	15	5
0.302518	DL DCI Rxed	30	2	2	2	2	0	15	5
0.302518	DL DCI Rxed	30	2	2	2	3	0	15	5
0.302768	DL DCI Rxed	30	2	3	2	4	0	15	4
0.302768	DL DCI Rxed	30	2	3	2	3	0	14	4
0.303018	DL DCI Rxed	30	3	0	2	3	0	13	3
0.303268	DL DCI Rxed	30	3	1	2	3	0	12	2
0.303518	DL DCI Rxed	30	3	2	2	5	0	15	2
0.303518	DL DCI Rxed	30	3	2	2	3	0	11	2
0.303982	HARQ FD Txed	30	3	3	2	6	0	15	5
0.303982	HARQ FD Txed	30	3	3	2	4	0	15	4
0.303982	HARQ FD Txed	30	3	3	2	3	0	15	5
0.303982	HARQ FD Txed	30	3	3	2	3	0	14	4
0.303982	HARQ FD Txed	30	3	3	2	3	0	13	3
0.304232	HARQ FD Txed	30	4	0	2	5	0	15	2
0.305018	DL DCI Rxed	30	5	0	2	3	0	15	5
0.305518	DL DCI Rxed	30	5	2	2	6	0	15	3
0.306482	HARQ FD Txed	30	6	1	2	6	0	15	3
0.307518	DL DCI Rxed	30	7	2	2	5	0	15	5
0.307518	DL DCI Rxed	30	7	2	2	8	0	15	5
0.308518	DL DCI Rxed	30	8	2	2	9	0	15	2
0.308982	HARQ FD Txed	30	8	3	2	5	0	15	5
0.308982	HARQ FD Txed	30	8	3	2	8	0	15	5
0.309232	HARQ FD Txed	30	9	0	2	9	0	15	2
0.310018	DL DCI Rxed	31	0	0	2	8	0	15	5
0.310268	DL DCI Rxed	31	0	1	2	6	0	15	4
0.310268	DL DCI Rxed	31	0	1	2	5	0	15	4
0.310268	DL DCI Rxed	31	0	1	2	4	0	15	4
0.310268	DL DCI Rxed	31	0	1	2	9	0	15	4
0.310268	DL DCI Rxed	31	0	1	2	7	0	15	4
0.311482	HARQ FD Txed	31	1	1	2	4	0	15	4
0.311482	HARQ FD Txed	31	1	1	2	5	0	15	4
0.311482	HARQ FD Txed	31	1	1	2	6	0	15	4
0.311482	HARQ FD Txed	31	1	1	2	8	0	15	5
0.311482	HARQ FD Txed	31	1	1	2	9	0	15	4
0.311482	HARQ FD Txed	31	1	1	2	7	0	15	4
0.312518	DL DCI Rxed	31	2	2	2	7	0	15	5
0.312768	DL DCI Rxed	31	2	3	2	6	0	15	4
0.312768	DL DCI Rxed	31	2	3	2	4	0	15	4
0.312768	DL DCI Rxed	31	2	3	2	2	0	15	4
0.313268	DL DCI Rxed	31	3	1	2	1	0	15	2
0.313982	HARQ FD Txed	31	3	3	2	4	0	15	4
0.313982	HARQ FD Txed	31	3	3	2	1	0	15	2
0.313982	HARQ FD Txed	31	3	3	2	2	0	15	4
0.313982	HARQ FD Txed	31	3	3	2	6	0	15	4
0.313982	HARQ FD Txed	31	3	3	2	7	0	15	5
0.315018	DL DCI Rxed	31	5	0	2	6	0	15	5
0.315018	DL DCI Rxed	31	5	0	2	8	0	15	5
0.315018	DL DCI Rxed	31	5	0	2	3	0	15	5
0.315268	DL DCI Rxed	31	5	1	2	4	0	15	4
0.316018	DL DCI Rxed	31	6	0	2	5	0	15	2
0.316482	HARQ FD Txed	31	6	1	2	6	0	15	5
0.316482	HARQ FD Txed	31	6	1	2	4	0	15	4
0.316482	HARQ FD Txed	31	6	1	2	3	0	15	5
0.316482	HARQ FD Txed	31	6	1	2	8	0	15	5
0.316732	HARQ FD Txed	31	6	2	2	5	0	15	2
0.317518	DL DCI Rxed	31	7	2	2	8	0	15	5
0.317768	DL DCI Rxed	31	7	3	2	9	0	15	4
0.317768	DL DCI Rxed	31	7	3	2	7	0	15	4
0.318018	DL DCI Rxed	31	8	0	2	6	0	15	3
0.318982	HARQ FD Txed	31	8	3	2	8	0	15	5
0.318982	HARQ FD Txed	31	8	3	2	7	0	15	4
0.318982	HARQ FD Txed	31	8	3	2	6	0	15	3
0.318982	HARQ FD Txed	31	8	3	2	9	0	15	4
0.320018	DL DCI Rxed	32	0	0	2	7	0	15	5
0.320268	DL DCI Rxed	32	0	1	2	5	0	15	4
0.321482	HARQ FD Txed	32	1	1	2	5	0	15	4
0.321482	HARQ FD Txed	32	1	1	2	7	0	15	5
0.322518	DL DCI Rxed	32	2	2	2	6	0	15	5
0.322518	DL DCI Rxed	32	2	2	2	5	0	15	5
0.322518	DL DCI Rxed	32	2	2	2	4	0	15	5
0.322518	DL DCI Rxed	32	2	2	2	8	0	15	5
0.323982	HARQ FD Txed	32	3	3	2	4	0	15	5
0.323982	HARQ FD Txed	32	3	3	2	5	0	15	5
0.323982	HARQ FD Txed	32	3	3	2	6	0	15	5
0.323982	HARQ FD Txed	32	3	3	2	8	0	15	5
0.325018	DL DCI Rxed	32	5	0	2	8	0	15	5
0.325268	DL DCI Rxed	32	5	1	2	6	0	15	4
0.325268	DL DCI Rxed	32	5	1	2	4	0	15	4
0.325268	DL DCI Rxed	32	5	1	2	9	0	15	4
0.325268	DL DCI Rxed	32	5	1	2	7	0	15	4
0.325268	DL DCI Rxed	32	5	1	2	2	0	15	4
0.325768	DL DCI Rxed	32	5	3	2	1	0	15	2
0.326482	HARQ FD Txed	32	6	1	2	6	0	15	4
0.326482	HARQ FD Txed	32	6	1	2	4	0	15	4
0.326482	HARQ FD Txed	32	6	1	2	1	0	15	2
0.326482	HARQ FD Txed	32	6	1	2	2	0	15	4
0.326482	HARQ FD Txed	32	6	1	2	7	0	15	4
0.326482	HARQ FD Txed	32	6	1	2	8	0	15	5
0.326482	HARQ FD Txed	32	6	1	2	9	0	15	4
0.327518	DL DCI Rxed	32	7	2	2	7	0	15	5
0.327768	DL DCI Rxed	32	7	3	2	4	0	15	4
0.327768	DL DCI Rxed	32	7	3	2	3	0	15	4
0.328518	DL DCI Rxed	32	8	2	2	5	0	15	2
0.328982	HARQ FD Txed	32	8	3	2	4	0	15	4
0.328982	HARQ FD Txed	32	8	3	2	3	0	15	4
0.328982	HARQ FD Txed	32	8	3	2	7	0	15	5
0.329232	HARQ FD Txed	32	9	0	2	5	0	15	2
0.330018	DL DCI Rxed	33	0	0	2	5	0	15	5
0.330268	DL DCI Rxed	33	0	1	2	8	0	15	4
0.330518	DL DCI Rxed	33	0	2	2	6	0	15	3
0.331482	HARQ FD Txed	33	1	1	2	5	0	15	5
0.331482	HARQ FD Txed	33	1	1	2	6	0	15	3
0.331482	HARQ FD Txed	33	1	1	2	8	0	15	4
0.332518	DL DCI Rxed	33	2	2	2	8	0	15	5
0.332768	DL DCI Rxed	33	2	3	2	5	0	15	4
0.332768	DL DCI Rxed	33	2	3	2	9	0	15	4
0.333018	DL DCI Rxed	33	3	0	2	7	0	15	3
0.333982	HARQ FD Txed	33	3	3	2	5	0	15	4
0.333982	HARQ FD Txed	33	3	3	2	7	0	15	3
0.333982	HARQ FD Txed	33	3	3	2	8	0	15	5
0.333982	HARQ FD Txed	33	3	3	2	9	0	15	4
0.335018	DL DCI Rxed	33	5	0	2	7	0	15	5
0.335268	DL DCI Rxed	33	5	1	2	5	0	15	4
0.335268	DL DCI Rxed	33	5	1	2	4	0	15	4
0.336482	HARQ FD Txed	33	6	1	2	4	0	15	4
0.336482	HARQ FD Txed	33	6	1	2	5	0	15	4
0.336482	HARQ FD Txed	33	6	1	2	7	0	15	5
0.337518	DL DCI Rxed	33	7	2	2	6	0	15	5
0.337518	DL DCI Rxed	33	7	2	2	4	0	15	5
0.337768	DL DCI Rxed	33	7	3	2	6	0	14	4
0.337768	DL DCI Rxed	33	7	3	2	2	0	15	4
0.338268	DL DCI Rxed	33	8	1	2	8	0	15	2
0.338268	DL DCI Rxed	33	8	1	2	1	0	15	2
0.338982	HARQ FD Txed	33	8	3	2	4	0	15	5
0.338982	HARQ FD Txed	33	8	3	2	6	0	15	5
0.338982	HARQ FD Txed	33	8	3	2	6	0	14	4
0.338982	HARQ FD Txed	33	8	3	2	1	0	15	2
0.338982	HARQ FD Txed	33	8	3	2	2	0	15	4
0.338982	HARQ FD Txed	33	8	3	2	8	0	15	2
0.340018	DL DCI Rxed	34	0	0	2	8	0	15	5
0.340268	DL DCI Rxed	34	0	1	2	4	0	15	4
0.340268	DL DCI Rxed	34	0	1	2	3	0	15	4
0.340518	DL DCI Rxed	34	0	2	2	9	0	15	3
0.341018	DL DCI Rxed	34	1	0	2	5	0	15	2
0.341018	DL DCI Rxed	34	1	0	2	7	0	15	2
0.341482	HARQ FD Txed	34	1	1	2	4	0	15	4
0.341482	HARQ FD Txed	34	1	1	2	3	0	15	4
0.341482	HARQ FD Txed	34	1	1	2	8	0	15	5
0.341482	HARQ FD Txed	34	1	1	2	9	0	15	3
0.341732	HARQ FD Txed	34	1	2	2	5	0	15	2
0.341732	HARQ FD Txed	34	1	2	2	7	0	15	2
0.342518	DL DCI Rxed	34	2	2	2	7	0	15	5
0.343018	DL DCI Rxed	34	3	0	2	6	0	15	3
0.343982	HARQ FD Txed	34	3	3	2	6	0	15	3
0.343982	HARQ FD Txed	34	3	3	2	7	0	15	5
0.345018	DL DCI Rxed	34	5	0	2	5	0	15	5
0.346482	HARQ FD Txed	34	6	1	2	5	0	15	5
0.347518	DL DCI Rxed	34	7	2	2	6	0	15	5
0.347518	DL DCI Rxed	34	7	2	2	5	0	15	5
0.347518	DL DCI Rxed	34	7	2	2	4	0	15	5
0.347518	DL DCI Rxed	34	7	2	2	8	0	15	5
0.348518	DL DCI Rxed	34	8	2	2	9	0	15	2
0.348982	HARQ FD Txed	34	8	3	2	4	0	15	5
0.348982	HARQ FD Txed	34	8	3	2	5	0	15	5
0.348982	HARQ FD Txed	34	8	3	2	6	0	15	5
0.348982	HARQ FD Txed	34	8	3	2	8	0	15	5
0.349232	HARQ FD Txed	34	9	0	2	9	0	15	2
0.350018	DL DCI Rxed	35	0	0	2	8	0	15	5
0.350268	DL DCI Rxed	35	0	1	2	6	0	15	4
0.350268	DL DCI Rxed	35	0	1	2	4	0	15	4
0.350268	DL DCI Rxed	35	0	1	2	7	0	15	4
0.350268	DL DCI Rxed	35	0	1	2	2	0	15	4
0.350768	DL DCI Rxed	35	0	3	2	1	0	15	2
0.351482	HARQ FD Txed	35	1	1	2	4	0	15	4
0.351482	HARQ FD Txed	35	1	1	2	1	0	15	2
0.351482	HARQ FD Txed	35	1	1	2	2	0	15	4
0.351482	HARQ FD Txed	35	1	1	2	6	0	15	4
0.351482	HARQ FD Txed	35	1	1	2	7	0	15	4
0.351482	HARQ FD Txed	35	1	1	2	8	0	15	5
0.352518	DL DCI Rxed	35	2	2	2	7	0	15	5
0.352768	DL DCI Rxed	35	2	3	2	4	0	15	4
0.352768	DL DCI Rxed	35	2	3	2	3	0	15	4
0.353518	DL DCI Rxed	35	3	2	2	5	0	15	2
0.353982	HARQ FD Txed	35	3	3	2	3	0	15	4
0.353982	HARQ FD Txed	35	3	3	2	4	0	15	4
0.353982	HARQ FD Txed	35	3	3	2	7	0	15	5
0.354232	HARQ FD Txed	35	4	0	2	5	0	15	2
0.355018	DL DCI Rxed	35	5	0	2	5	0	15	5
0.355018	DL DCI Rxed	35	5	0	2	8	0	15	5
0.355518	DL DCI Rxed	35	5	2	2	6	0	15	3
0.356482	HARQ FD Txed	35	6	1	2	5	0	15	5
0.356482	HARQ FD Txed	35	6	1	2	6	0	15	3
0.356482	HARQ FD Txed	35	6	1	2	8	0	15	5
0.357518	DL DCI Rxed	35	7	2	2	8	0	15	5
0.357768	DL DCI Rxed	35	7	3	2	5	0	15	4
0.357768	DL DCI Rxed	35	7	3	2	9	0	15	4
0.357768	DL DCI Rxed	35	7	3	2	7	0	15	4
0.358982	HARQ FD Txed	35	8	3	2	5	0	15	4
0.358982	HARQ FD Txed	35	8	3	2	7	0	15	4
0.358982	HARQ FD Txed	35	8	3	2	9	0	15	4
0.358982	HARQ FD Txed	35	8	3	2	8	0	15	5
0.360018	DL DCI Rxed	36	0	0	2	7	0	15	5
0.360268	DL DCI Rxed	36	0	1	2	6	0	15	4
0.360268	DL DCI Rxed	36	0	1	2	5	0	15	4
0.360268	DL DCI Rxed	36	0	1	2	4	0	15	4
0.361482	HARQ FD Txed	36	1	1	2	4	0	15	4
0.361482	HARQ FD Txed	36	1	1	2	5	0	15	4
0.361482	HARQ FD Txed	36	1	1	2	6	0	15	4
0.361482	HARQ FD Txed	36	1	1	2	7	0	15	5
0.362518	DL DCI Rxed	36	2	2	2	6	0	15	5
0.362518	DL DCI Rxed	36	2	2	2	4	0	15	5
0.362518	DL DCI Rxed	36	2	2	2	8	0	15	5
0.362768	DL DCI Rxed	36	2	3	2	2	0	15	4
0.363268	DL DCI Rxed	36	3	1	2	1	0	15	2
0.363982	HARQ FD Txed	36	3	3	2	6	0	15	5
0.363982	HARQ FD Txed	36	3	3	2	4	0	15	5
0.363982	HARQ FD Txed	36	3	3	2	1	0	15	2
0.363982	HARQ FD Txed	36	3	3	2	8	0	15	5
0.364232	HARQ FD Txed	36	4	0	2	2	0	15	4
0.365018	DL DCI Rxed	36	5	0	2	8	0	15	5
0.365268	DL DCI Rxed	36	5	1	2	4	0	15	4
0.365268	DL DCI Rxed	36	5	1	2	9	0	15	4
0.365268	DL DCI Rxed	36	5	1	2	7	0	15	4
0.365268	DL DCI Rxed	36	5	1	2	3	0	15	4
0.366018	DL DCI Rxed	36	6	0	2	5	0	15	2
0.366482	HARQ FD Txed	36	6	1	2	4	0	15	4
0.366482	HARQ FD Txed	36	6	1	2	3	0	15	4
0.366482	HARQ FD Txed	36	6	1	2	7	0	15	4
0.366482	HARQ FD Txed	36	6	1	2	8	0	15	5
0.366482	HARQ FD Txed	36	6	1	2	9	0	15	4
0.366732	HARQ FD Txed	36	6	2	2	5	0	15	2
0.367518	DL DCI Rxed	36	7	2	2	7	0	15	5
0.368018	DL DCI Rxed	36	8	0	2	6	0	15	3
0.368982	HARQ FD Txed	36	8	3	2	6	0	15	3
0.368982	HARQ FD Txed	36	8	3	2	7	0	15	5
0.370018	DL DCI Rxed	37	0	0	2	5	0	15	5
0.370268	DL DCI Rxed	37	0	1	2	8	0	15	4
0.371482	HARQ FD Txed	37	1	1	2	5	0	15	5
0.371482	HARQ FD Txed	37	1	1	2	8	0	15	4
0.372518	DL DCI Rxed	37	2	2	2	8	0	15	5
0.372768	DL DCI Rxed	37	2	3	2	6	0	15	4
0.372768	DL DCI Rxed	37	2	3	2	5	0	15	4
0.372768	DL DCI Rxed	37	2	3	2	4	0	15	4
0.372768	DL DCI Rxed	37	2	3	2	9	0	15	4
0.373018	DL DCI Rxed	37	3	0	2	7	0	15	3
0.373982	HARQ FD Txed	37	3	3	2	4	0	15	4
0.373982	HARQ FD Txed	37	3	3	2	5	0	15	4
0.373982	HARQ FD Txed	37	3	3	2	6	0	15	4
0.373982	HARQ FD Txed	37	3	3	2	7	0	15	3
0.373982	HARQ FD Txed	37	3	3	2	8	0	15	5
0.373982	HARQ FD Txed	37	3	3	2	9	0	15	4
0.375018	DL DCI Rxed	37	5	0	2	7	0	15	5
0.375268	DL DCI Rxed	37	5	1	2	6	0	15	4
0.375268	DL DCI Rxed	37	5	1	2	4	0	15	4
0.375268	DL DCI Rxed	37	5	1	2	2	0	15	4
0.375768	DL DCI Rxed	37	5	3	2	1	0	15	2
0.376482	HARQ FD Txed	37	6	1	2	1	0	15	2
0.376482	HARQ FD Txed	37	6	1	2	2	0	15	4
0.376482	HARQ FD Txed	37	6	1	2	4	0	15	4
0.376482	HARQ FD Txed	37	6	1	2	6	0	15	4
0.376482	HARQ FD Txed	37	6	1	2	7	0	15	5
0.377518	DL DCI Rxed	37	7	2	2	3	0	15	5
0.377768	DL DCI Rxed	37	7	3	2	4	0	15	4
0.378268	DL DCI Rxed	37	8	1	2	8	0	15	2
