% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.348	1	0	1	9	34	9	2	10	3	12	1	0	15	521
0.348	1	0	9	1	34	9	3	0	2	11	1	0	28	810
0.348	1	0	8	2	34	9	3	2	2	11	1	0	28	810
0.348	1	0	7	3	34	9	3	4	2	11	1	0	26	740
0.348	1	0	3	7	34	9	3	6	2	11	1	0	6	125
0.348	1	0	2	8	34	9	3	8	2	11	1	0	18	399
0.348	1	0	1	9	34	9	3	10	3	11	1	0	15	521
0.35025	1	0	9	1	35	1	1	0	2	15	1	0	28	810
0.35025	1	0	8	2	35	1	1	2	2	15	1	0	28	810
0.35025	1	0	7	3	35	1	1	4	2	15	1	0	26	740
0.35025	1	0	4	6	35	1	1	6	1	15	1	0	28	403
0.35025	1	0	1	9	35	1	1	7	2	15	1	0	15	346
0.35025	1	0	3	7	35	1	1	9	2	12	0	1	6	125
0.35025	1	0	2	8	35	1	1	11	2	14	0	1	18	399
0.3505	1	0	9	1	35	1	2	0	2	14	1	0	28	810
0.3505	1	0	8	2	35	1	2	2	2	14	1	0	28	810
0.3505	1	0	7	3	35	1	2	4	2	14	1	0	26	740
0.3505	1	0	3	7	35	1	2	6	2	15	1	0	6	125
0.3505	1	0	2	8	35	1	2	8	2	15	1	0	18	399
0.3505	1	0	1	9	35	1	2	10	3	14	1	0	15	521
0.3505	1	0	9	1	35	1	3	0	2	13	1	0	28	810
0.3505	1	0	8	2	35	1	3	2	2	13	1	0	28	810
0.3505	1	0	7	3	35	1	3	4	2	13	1	0	26	740
0.3505	1	0	3	7	35	1	3	6	2	14	1	0	6	125
0.3505	1	0	2	8	35	1	3	8	2	13	1	0	18	399
0.3505	1	0	1	9	35	1	3	10	3	13	1	0	15	521
0.3505	1	0	9	1	35	2	0	0	2	12	1	0	28	810
0.3505	1	0	8	2	35	2	0	2	2	12	1	0	28	810
0.3505	1	0	7	3	35	2	0	4	2	12	1	0	26	740
0.3505	1	0	3	7	35	2	0	6	2	13	1	0	6	125
0.3505	1	0	2	8	35	2	0	8	2	12	1	0	18	399
0.3505	1	0	1	9	35	2	0	10	3	12	1	0	15	521
0.3505	1	0	9	1	35	2	1	0	2	11	1	0	28	810
0.3505	1	0	8	2	35	2	1	2	2	11	1	0	28	810
0.3505	1	0	7	3	35	2	1	4	2	11	1	0	26	740
0.3505	1	0	3	7	35	2	1	6	2	11	1	0	6	125
0.3505	1	0	2	8	35	2	1	8	2	11	1	0	18	399
0.3505	1	0	1	9	35	2	1	10	3	11	1	0	15	521
0.35275	1	0	9	1	35	3	3	0	2	15	1	0	28	810
0.35275	1	0	8	2	35	3	3	2	1	15	1	0	28	403
0.35275	1	0	7	3	35	3	3	3	1	15	1	0	26	368
0.35275	1	0	6	4	35	3	3	4	1	15	1	0	28	403
0.35275	1	0	4	6	35	3	3	5	1	15	1	0	28	403
0.35275	1	0	1	9	35	3	3	6	1	15	1	0	15	171
0.35275	1	0	2	8	35	3	3	7	2	11	0	1	18	399
0.35275	1	0	3	7	35	3	3	9	2	13	0	1	6	125
0.35275	1	0	3	7	35	3	3	11	2	15	0	1	6	125
0.353	1	0	9	1	35	4	0	0	2	14	1	0	28	810
0.353	1	0	8	2	35	4	0	2	2	14	1	0	28	810
0.353	1	0	7	3	35	4	0	4	2	14	1	0	26	740
0.353	1	0	4	6	35	4	0	6	2	14	1	0	28	810
0.353	1	0	3	7	35	4	0	8	2	14	1	0	6	125
0.353	1	0	2	8	35	4	0	10	2	15	1	0	18	399
0.353	1	0	1	9	35	4	0	12	1	14	1	0	15	171
0.353	1	0	9	1	35	4	1	0	2	13	1	0	28	810
0.353	1	0	8	2	35	4	1	2	2	13	1	0	28	810
0.353	1	0	7	3	35	4	1	4	2	13	1	0	26	740
0.353	1	0	4	6	35	4	1	6	1	13	1	0	28	403
0.353	1	0	3	7	35	4	1	7	2	12	1	0	6	125
0.353	1	0	2	8	35	4	1	9	2	14	1	0	18	399
0.353	1	0	1	9	35	4	1	11	2	13	1	0	15	346
0.353	1	0	9	1	35	4	2	0	2	12	1	0	28	810
0.353	1	0	8	2	35	4	2	2	2	12	1	0	28	810
0.353	1	0	7	3	35	4	2	4	2	12	1	0	26	740
0.353	1	0	3	7	35	4	2	6	2	11	1	0	6	125
0.353	1	0	2	8	35	4	2	8	2	13	1	0	18	399
0.353	1	0	1	9	35	4	2	10	3	12	1	0	15	521
0.353	1	0	9	1	35	4	3	0	2	11	1	0	28	810
0.353	1	0	8	2	35	4	3	2	2	11	1	0	28	810
0.353	1	0	7	3	35	4	3	4	2	11	1	0	26	740
0.353	1	0	3	7	35	4	3	6	2	10	1	0	6	125
0.353	1	0	2	8	35	4	3	8	2	12	1	0	18	399
0.353	1	0	1	9	35	4	3	10	3	11	1	0	15	521
0.35525	1	0	7	3	35	6	1	0	1	15	1	0	26	368
0.35525	1	0	6	4	35	6	1	1	1	15	1	0	28	403
0.35525	1	0	1	9	35	6	1	2	1	15	1	0	15	171
0.35525	1	0	3	7	35	6	1	3	2	10	0	1	6	125
0.35525	1	0	2	8	35	6	1	5	2	13	0	1	18	399
0.35525	1	0	3	7	35	6	1	7	2	11	0	1	6	125
0.35525	1	0	3	7	35	6	1	9	2	12	0	1	6	125
0.35525	1	0	2	8	35	6	1	11	2	15	0	1	18	399
0.3555	1	0	9	1	35	6	2	0	2	15	1	0	28	810
0.3555	1	0	8	2	35	6	2	2	2	15	1	0	28	810
0.3555	1	0	7	3	35	6	2	4	2	14	1	0	26	740
0.3555	1	0	6	4	35	6	2	6	2	14	1	0	28	810
0.3555	1	0	3	7	35	6	2	8	2	15	1	0	5	104
0.3555	1	0	2	8	35	6	2	10	2	14	1	0	18	399
0.3555	1	0	1	9	35	6	2	12	1	14	1	0	15	171
0.3555	1	0	9	1	35	6	3	0	2	14	1	0	28	810
0.3555	1	0	8	2	35	6	3	2	2	14	1	0	28	810
0.3555	1	0	7	3	35	6	3	4	2	13	1	0	26	740
0.3555	1	0	6	4	35	6	3	6	1	13	1	0	28	403
0.3555	1	0	3	7	35	6	3	7	2	14	1	0	5	104
0.3555	1	0	2	8	35	6	3	9	2	12	1	0	18	399
0.3555	1	0	1	9	35	6	3	11	2	13	1	0	15	346
0.3555	1	0	9	1	35	7	0	0	2	13	1	0	28	810
0.3555	1	0	8	2	35	7	0	2	2	13	1	0	28	810
0.3555	1	0	7	3	35	7	0	4	2	12	1	0	26	740
0.3555	1	0	3	7	35	7	0	6	2	13	1	0	5	104
0.3555	1	0	2	8	35	7	0	8	2	11	1	0	18	399
0.3555	1	0	1	9	35	7	0	10	3	12	1	0	15	521
0.3555	1	0	9	1	35	7	1	0	2	12	1	0	28	810
0.3555	1	0	8	2	35	7	1	2	2	12	1	0	28	810
0.3555	1	0	7	3	35	7	1	4	2	11	1	0	26	740
0.3555	1	0	3	7	35	7	1	6	2	9	1	0	5	104
0.3555	1	0	2	8	35	7	1	8	2	10	1	0	18	399
0.3555	1	0	1	9	35	7	1	10	3	11	1	0	15	521
0.35775	1	0	9	1	35	8	3	0	2	15	1	0	28	810
0.35775	1	0	8	2	35	8	3	2	2	15	1	0	28	810
0.35775	1	0	7	3	35	8	3	4	2	15	1	0	26	740
0.35775	1	0	6	4	35	8	3	6	1	15	1	0	28	403
0.35775	1	0	5	5	35	8	3	7	1	15	1	0	28	403
0.35775	1	0	3	7	35	8	3	8	2	15	1	0	5	104
0.35775	1	0	1	9	35	8	3	10	1	15	1	0	15	171
0.35775	1	0	2	8	35	8	3	11	2	12	0	1	18	399
0.358	1	0	9	1	35	9	0	0	2	14	1	0	28	810
0.358	1	0	8	2	35	9	0	2	2	14	1	0	28	810
0.358	1	0	3	7	35	9	0	4	2	14	1	0	5	104
0.358	1	0	2	8	35	9	0	6	3	15	1	0	18	600
0.358	1	0	1	9	35	9	0	9	3	14	1	0	15	521
0.358	1	0	9	1	35	9	1	0	2	13	1	0	28	810
0.358	1	0	8	2	35	9	1	2	2	13	1	0	28	810
0.358	1	0	7	3	35	9	1	4	2	14	1	0	26	740
0.358	1	0	3	7	35	9	1	6	2	13	1	0	5	104
0.358	1	0	2	8	35	9	1	8	2	14	1	0	18	399
0.358	1	0	1	9	35	9	1	10	3	13	1	0	15	521
0.358	1	0	9	1	35	9	2	0	2	12	1	0	28	810
0.358	1	0	8	2	35	9	2	2	2	12	1	0	28	810
0.358	1	0	7	3	35	9	2	4	2	13	1	0	26	740
0.358	1	0	3	7	35	9	2	6	2	12	1	0	5	104
0.358	1	0	2	8	35	9	2	8	2	13	1	0	18	399
0.358	1	0	1	9	35	9	2	10	3	12	1	0	15	521
0.358	1	0	9	1	35	9	3	0	2	11	1	0	28	810
0.358	1	0	8	2	35	9	3	2	2	11	1	0	28	810
0.358	1	0	7	3	35	9	3	4	2	12	1	0	26	740
0.358	1	0	3	7	35	9	3	6	2	11	1	0	5	104
0.358	1	0	2	8	35	9	3	8	2	11	1	0	18	399
0.358	1	0	1	9	35	9	3	10	3	11	1	0	15	521
0.36025	1	0	9	1	36	1	1	0	2	15	1	0	28	810
0.36025	1	0	8	2	36	1	1	2	2	15	1	0	28	810
0.36025	1	0	7	3	36	1	1	4	2	15	1	0	26	740
0.36025	1	0	5	5	36	1	1	6	1	15	1	0	28	403
0.36025	1	0	4	6	36	1	1	7	1	15	1	0	28	403
0.36025	1	0	3	7	36	1	1	8	2	15	1	0	5	104
0.36025	1	0	2	8	36	1	1	10	2	15	1	0	18	399
0.36025	1	0	1	9	36	1	1	12	1	15	1	0	15	171
0.3605	1	0	9	1	36	1	2	0	2	14	1	0	28	810
0.3605	1	0	8	2	36	1	2	2	2	14	1	0	28	810
0.3605	1	0	7	3	36	1	2	4	2	14	1	0	26	740
0.3605	1	0	3	7	36	1	2	6	3	14	1	0	5	158
0.3605	1	0	2	8	36	1	2	9	3	14	1	0	18	600
0.3605	1	0	9	1	36	1	3	0	2	13	1	0	28	810
0.3605	1	0	8	2	36	1	3	2	2	13	1	0	28	810
0.3605	1	0	7	3	36	1	3	4	2	13	1	0	26	740
0.3605	1	0	3	7	36	1	3	6	2	13	1	0	5	104
0.3605	1	0	2	8	36	1	3	8	2	13	1	0	18	399
0.3605	1	0	1	9	36	1	3	10	3	14	1	0	15	521
0.3605	1	0	9	1	36	2	0	0	2	12	1	0	28	810
0.3605	1	0	8	2	36	2	0	2	2	12	1	0	28	810
0.3605	1	0	7	3	36	2	0	4	2	12	1	0	26	740
0.3605	1	0	3	7	36	2	0	6	2	12	1	0	5	104
0.3605	1	0	2	8	36	2	0	8	2	12	1	0	18	399
0.3605	1	0	1	9	36	2	0	10	3	13	1	0	15	521
0.3605	1	0	9	1	36	2	1	0	2	11	1	0	28	810
0.3605	1	0	8	2	36	2	1	2	2	11	1	0	28	810
0.3605	1	0	7	3	36	2	1	4	2	11	1	0	26	740
0.3605	1	0	3	7	36	2	1	6	2	11	1	0	5	104
0.3605	1	0	2	8	36	2	1	8	2	11	1	0	18	399
0.3605	1	0	1	9	36	2	1	10	3	12	1	0	15	521
0.36275	1	0	9	1	36	3	3	0	2	15	1	0	28	810
0.36275	1	0	7	3	36	3	3	2	2	15	1	0	26	740
0.36275	1	0	5	5	36	3	3	4	2	15	1	0	28	810
0.36275	1	0	3	7	36	3	3	6	2	15	1	0	5	104
0.36275	1	0	1	9	36	3	3	8	2	15	1	0	15	346
0.36275	1	0	2	8	36	3	3	10	2	15	0	1	18	399
0.363	1	0	9	1	36	4	0	0	2	14	1	0	28	810
0.363	1	0	8	2	36	4	0	2	2	15	1	0	28	810
0.363	1	0	7	3	36	4	0	4	2	14	1	0	26	740
0.363	1	0	5	5	36	4	0	6	2	14	1	0	28	810
0.363	1	0	3	7	36	4	0	8	2	14	1	0	5	104
0.363	1	0	2	8	36	4	0	10	2	14	1	0	18	399
0.363	1	0	1	9	36	4	0	12	1	14	1	0	15	171
0.363	1	0	9	1	36	4	1	0	2	13	1	0	28	810
0.363	1	0	8	2	36	4	1	2	2	14	1	0	28	810
0.363	1	0	7	3	36	4	1	4	2	13	1	0	26	740
0.363	1	0	3	7	36	4	1	6	2	13	1	0	5	104
0.363	1	0	2	8	36	4	1	8	2	13	1	0	18	399
0.363	1	0	1	9	36	4	1	10	3	13	1	0	15	521
0.363	1	0	9	1	36	4	2	0	2	12	1	0	28	810
0.363	1	0	8	2	36	4	2	2	2	13	1	0	28	810
0.363	1	0	7	3	36	4	2	4	2	12	1	0	26	740
0.363	1	0	3	7	36	4	2	6	2	12	1	0	5	104
0.363	1	0	2	8	36	4	2	8	2	12	1	0	18	399
0.363	1	0	1	9	36	4	2	10	3	12	1	0	15	521
0.363	1	0	9	1	36	4	3	0	2	11	1	0	28	810
0.363	1	0	8	2	36	4	3	2	2	12	1	0	28	810
0.363	1	0	7	3	36	4	3	4	2	11	1	0	26	740
0.363	1	0	2	8	36	4	3	6	3	11	1	0	18	600
0.363	1	0	1	9	36	4	3	9	3	11	1	0	15	521
0.36525	1	0	9	1	36	6	1	0	2	15	1	0	28	810
0.36525	1	0	8	2	36	6	1	2	2	15	1	0	28	810
0.36525	1	0	7	3	36	6	1	4	2	15	1	0	26	740
0.36525	1	0	3	7	36	6	1	6	2	15	1	0	5	104
0.36525	1	0	2	8	36	6	1	8	2	15	1	0	18	399
0.36525	1	0	1	9	36	6	1	10	3	15	1	0	15	521
0.3655	1	0	9	1	36	6	2	0	2	14	1	0	28	810
0.3655	1	0	8	2	36	6	2	2	2	14	1	0	28	810
0.3655	1	0	7	3	36	6	2	4	2	14	1	0	26	740
0.3655	1	0	3	7	36	6	2	6	2	14	1	0	5	104
0.3655	1	0	2	8	36	6	2	8	2	14	1	0	18	399
0.3655	1	0	1	9	36	6	2	10	2	14	1	0	15	346
0.3655	1	0	9	1	36	6	3	0	2	13	1	0	28	810
0.3655	1	0	8	2	36	6	3	2	2	13	1	0	28	810
0.3655	1	0	7	3	36	6	3	4	2	13	1	0	26	740
0.3655	1	0	3	7	36	6	3	6	2	13	1	0	5	104
0.3655	1	0	2	8	36	6	3	8	2	13	1	0	18	399
0.3655	1	0	1	9	36	6	3	10	3	13	1	0	15	521
0.3655	1	0	9	1	36	7	0	0	2	12	1	0	28	810
0.3655	1	0	8	2	36	7	0	2	2	12	1	0	28	810
0.3655	1	0	7	3	36	7	0	4	2	12	1	0	26	740
0.3655	1	0	3	7	36	7	0	6	2	12	1	0	5	104
0.3655	1	0	2	8	36	7	0	8	2	12	1	0	18	399
0.3655	1	0	1	9	36	7	0	10	2	12	1	0	15	346
0.3655	1	0	9	1	36	7	1	0	2	11	1	0	28	810
0.3655	1	0	8	2	36	7	1	2	2	11	1	0	28	810
0.3655	1	0	7	3	36	7	1	4	2	11	1	0	26	740
0.3655	1	0	3	7	36	7	1	6	2	11	1	0	5	104
0.3655	1	0	2	8	36	7	1	8	2	11	1	0	18	399
0.3655	1	0	1	9	36	7	1	10	3	11	1	0	15	521
0.36775	1	0	9	1	36	8	3	0	2	15	1	0	28	810
0.36775	1	0	8	2	36	8	3	2	2	15	1	0	28	810
0.36775	1	0	7	3	36	8	3	4	2	15	1	0	26	740
0.36775	1	0	6	4	36	8	3	6	1	15	1	0	28	403
0.36775	1	0	4	6	36	8	3	7	1	15	1	0	28	403
0.36775	1	0	3	7	36	8	3	8	2	15	1	0	5	104
0.36775	1	0	2	8	36	8	3	10	2	15	1	0	18	399
0.36775	1	0	1	9	36	8	3	12	1	15	1	0	15	171
0.368	1	0	9	1	36	9	0	0	2	14	1	0	28	810
0.368	1	0	8	2	36	9	0	2	2	14	1	0	28	810
0.368	1	0	7	3	36	9	0	4	2	14	1	0	26	740
0.368	1	0	3	7	36	9	0	6	2	14	1	0	5	104
0.368	1	0	2	8	36	9	0	8	2	14	1	0	18	399
0.368	1	0	1	9	36	9	0	10	3	14	1	0	15	521
0.368	1	0	9	1	36	9	1	0	2	13	1	0	28	810
0.368	1	0	8	2	36	9	1	2	2	13	1	0	28	810
0.368	1	0	7	3	36	9	1	4	2	13	1	0	26	740
0.368	1	0	3	7	36	9	1	6	2	13	1	0	5	104
0.368	1	0	2	8	36	9	1	8	2	13	1	0	18	399
0.368	1	0	1	9	36	9	1	10	3	13	1	0	15	521
0.368	1	0	8	2	36	9	2	0	2	12	1	0	28	810
0.368	1	0	7	3	36	9	2	2	2	12	1	0	26	740
0.368	1	0	3	7	36	9	2	4	2	12	1	0	5	104
0.368	1	0	2	8	36	9	2	6	3	12	1	0	18	600
0.368	1	0	1	9	36	9	2	9	3	12	1	0	15	521
0.368	1	0	9	1	36	9	3	0	2	12	1	0	28	810
0.368	1	0	8	2	36	9	3	2	2	11	1	0	28	810
0.368	1	0	7	3	36	9	3	4	2	11	1	0	26	740
0.368	1	0	3	7	36	9	3	6	2	11	1	0	5	104
0.368	1	0	2	8	36	9	3	8	2	11	1	0	18	399
0.368	1	0	1	9	36	9	3	10	3	11	1	0	15	521
0.37025	1	0	9	1	37	1	1	0	2	15	1	0	28	810
0.37025	1	0	8	2	37	1	1	2	2	15	1	0	28	810
0.37025	1	0	7	3	37	1	1	4	2	15	1	0	26	740
0.37025	1	0	6	4	37	1	1	6	1	15	1	0	28	403
0.37025	1	0	5	5	37	1	1	7	1	15	1	0	28	403
0.37025	1	0	3	7	37	1	1	8	2	15	1	0	5	104
0.37025	1	0	2	8	37	1	1	10	2	15	1	0	18	399
0.37025	1	0	1	9	37	1	1	12	1	15	1	0	15	171
0.3705	1	0	9	1	37	1	2	0	2	14	1	0	28	810
0.3705	1	0	8	2	37	1	2	2	2	14	1	0	28	810
0.3705	1	0	7	3	37	1	2	4	2	14	1	0	26	740
0.3705	1	0	3	7	37	1	2	6	2	14	1	0	5	104
0.3705	1	0	2	8	37	1	2	8	2	14	1	0	18	399
0.3705	1	0	1	9	37	1	2	10	3	14	1	0	15	521
0.3705	1	0	9	1	37	1	3	0	2	13	1	0	28	810
0.3705	1	0	8	2	37	1	3	2	2	13	1	0	28	810
0.3705	1	0	7	3	37	1	3	4	2	13	1	0	26	740
0.3705	1	0	3	7	37	1	3	6	2	13	1	0	5	104
0.3705	1	0	2	8	37	1	3	8	2	13	1	0	18	399
0.3705	1	0	1	9	37	1	3	10	3	13	1	0	15	521
0.3705	1	0	9	1	37	2	0	0	2	12	1	0	28	810
0.3705	1	0	8	2	37	2	0	2	2	12	1	0	28	810
0.3705	1	0	7	3	37	2	0	4	2	12	1	0	26	740
0.3705	1	0	3	7	37	2	0	6	3	12	1	0	5	158
0.3705	1	0	1	9	37	2	0	9	3	12	1	0	15	521
0.3705	1	0	9	1	37	2	1	0	2	11	1	0	28	810
0.3705	1	0	8	2	37	2	1	2	2	11	1	0	28	810
0.3705	1	0	7	3	37	2	1	4	2	11	1	0	26	740
0.3705	1	0	3	7	37	2	1	6	2	11	1	0	5	104
0.3705	1	0	2	8	37	2	1	8	2	12	1	0	18	399
0.3705	1	0	1	9	37	2	1	10	3	11	1	0	15	521
0.37275	1	0	9	1	37	3	3	0	2	15	1	0	28	810
0.37275	1	0	8	2	37	3	3	2	2	15	1	0	28	810
0.37275	1	0	7	3	37	3	3	4	2	15	1	0	26	740
0.37275	1	0	5	5	37	3	3	6	1	15	1	0	28	403
0.37275	1	0	4	6	37	3	3	7	1	15	1	0	28	403
0.37275	1	0	3	7	37	3	3	8	2	15	1	0	5	104
0.37275	1	0	2	8	37	3	3	10	2	15	1	0	18	399
0.37275	1	0	1	9	37	3	3	12	1	15	1	0	15	171
0.373	1	0	9	1	37	4	0	0	2	14	1	0	28	810
0.373	1	0	8	2	37	4	0	2	2	14	1	0	28	810
0.373	1	0	7	3	37	4	0	4	2	14	1	0	26	740
0.373	1	0	3	7	37	4	0	6	2	14	1	0	5	104
0.373	1	0	2	8	37	4	0	8	2	14	1	0	18	399
0.373	1	0	1	9	37	4	0	10	3	14	1	0	15	521
0.373	1	0	9	1	37	4	1	0	2	13	1	0	28	810
0.373	1	0	8	2	37	4	1	2	2	13	1	0	28	810
0.373	1	0	7	3	37	4	1	4	2	13	1	0	26	740
0.373	1	0	3	7	37	4	1	6	2	13	1	0	5	104
0.373	1	0	2	8	37	4	1	8	2	13	1	0	18	399
0.373	1	0	1	9	37	4	1	10	3	13	1	0	15	521
0.373	1	0	9	1	37	4	2	0	2	12	1	0	28	810
0.373	1	0	8	2	37	4	2	2	2	12	1	0	28	810
0.373	1	0	7	3	37	4	2	4	2	12	1	0	26	740
0.373	1	0	3	7	37	4	2	6	2	12	1	0	5	104
0.373	1	0	2	8	37	4	2	8	2	12	1	0	18	399
0.373	1	0	1	9	37	4	2	10	3	12	1	0	15	521
0.373	1	0	9	1	37	4	3	0	2	11	1	0	28	810
0.373	1	0	8	2	37	4	3	2	2	11	1	0	28	810
0.373	1	0	7	3	37	4	3	4	2	11	1	0	26	740
0.373	1	0	3	7	37	4	3	6	2	11	1	0	5	104
0.373	1	0	2	8	37	4	3	8	2	11	1	0	18	399
0.373	1	0	1	9	37	4	3	10	3	11	1	0	15	521
0.37525	1	0	9	1	37	6	1	0	2	15	1	0	28	810
0.37525	1	0	8	2	37	6	1	2	2	15	1	0	28	810
0.37525	1	0	7	3	37	6	1	4	1	15	1	0	26	368
0.37525	1	0	6	4	37	6	1	5	1	15	1	0	28	403
0.37525	1	0	4	6	37	6	1	6	1	15	1	0	28	403
0.37525	1	0	2	8	37	6	1	7	1	15	1	0	19	215
0.37525	1	0	1	9	37	6	1	8	1	15	1	0	15	171
0.37525	1	0	3	7	37	6	1	9	2	13	0	1	5	104
0.37525	1	0	3	7	37	6	1	11	2	14	0	1	5	104
0.3755	1	0	9	1	37	6	2	0	2	14	1	0	28	810
0.3755	1	0	8	2	37	6	2	2	2	14	1	0	28	810
0.3755	1	0	7	3	37	6	2	4	2	14	1	0	26	740
0.3755	1	0	4	6	37	6	2	6	2	14	1	0	28	810
0.3755	1	0	3	7	37	6	2	8	2	15	1	0	5	104
0.3755	1	0	2	8	37	6	2	10	2	14	1	0	19	434
0.3755	1	0	1	9	37	6	2	12	1	14	1	0	15	171
0.3755	1	0	9	1	37	6	3	0	2	13	1	0	28	810
0.3755	1	0	8	2	37	6	3	2	2	13	1	0	28	810
0.3755	1	0	7	3	37	6	3	4	2	13	1	0	26	740
0.3755	1	0	4	6	37	6	3	6	1	13	1	0	28	403
0.3755	1	0	3	7	37	6	3	7	2	12	1	0	5	104
0.3755	1	0	2	8	37	6	3	9	2	13	1	0	19	434
0.3755	1	0	1	9	37	6	3	11	2	13	1	0	15	346
0.3755	1	0	9	1	37	7	0	0	2	12	1	0	28	810
0.3755	1	0	8	2	37	7	0	2	2	12	1	0	28	810
0.3755	1	0	7	3	37	7	0	4	2	12	1	0	26	740
0.3755	1	0	3	7	37	7	0	6	2	11	1	0	5	104
0.3755	1	0	2	8	37	7	0	8	2	12	1	0	19	434
0.3755	1	0	1	9	37	7	0	10	3	12	1	0	15	521
0.3755	1	0	9	1	37	7	1	0	2	11	1	0	28	810
0.3755	1	0	8	2	37	7	1	2	2	11	1	0	28	810
0.3755	1	0	7	3	37	7	1	4	2	11	1	0	26	740
0.3755	1	0	3	7	37	7	1	6	2	10	1	0	5	104
0.3755	1	0	2	8	37	7	1	8	2	11	1	0	19	434
0.3755	1	0	1	9	37	7	1	10	3	11	1	0	15	521
0.37775	1	0	9	1	37	8	3	0	2	15	1	0	28	810
0.37775	1	0	8	2	37	8	3	2	2	15	1	0	28	810
0.37775	1	0	7	3	37	8	3	4	2	15	1	0	26	740
0.37775	1	0	6	4	37	8	3	6	2	15	1	0	28	810
0.37775	1	0	2	8	37	8	3	8	2	15	1	0	19	434
0.37775	1	0	1	9	37	8	3	10	1	15	1	0	15	171
0.37775	1	0	3	7	37	8	3	11	2	11	0	1	5	104
0.378	1	0	9	1	37	9	0	0	2	14	1	0	28	810
0.378	1	0	8	2	37	9	0	2	2	14	1	0	28	810
0.378	1	0	7	3	37	9	0	4	2	14	1	0	26	740
0.378	1	0	6	4	37	9	0	6	2	14	1	0	28	810
0.378	1	0	3	7	37	9	0	8	2	15	1	0	5	104
0.378	1	0	2	8	37	9	0	10	2	14	1	0	19	434
0.378	1	0	1	9	37	9	0	12	1	14	1	0	15	171
0.378	1	0	9	1	37	9	1	0	2	13	1	0	28	810
0.378	1	0	8	2	37	9	1	2	2	13	1	0	28	810
0.378	1	0	7	3	37	9	1	4	2	13	1	0	26	740
0.378	1	0	3	7	37	9	1	6	2	14	1	0	5	104
0.378	1	0	2	8	37	9	1	8	2	13	1	0	19	434
0.378	1	0	1	9	37	9	1	10	3	13	1	0	15	521
0.378	1	0	9	1	37	9	2	0	2	12	1	0	28	810
0.378	1	0	8	2	37	9	2	2	2	12	1	0	28	810
0.378	1	0	7	3	37	9	2	4	2	12	1	0	26	740
0.378	1	0	3	7	37	9	2	6	2	13	1	0	5	104
0.378	1	0	2	8	37	9	2	8	2	12	1	0	19	434
0.378	1	0	1	9	37	9	2	10	3	12	1	0	15	521
0.378	1	0	9	1	37	9	3	0	2	11	1	0	28	810
0.378	1	0	8	2	37	9	3	2	2	11	1	0	28	810
0.378	1	0	7	3	37	9	3	4	2	11	1	0	26	740
0.378	1	0	3	7	37	9	3	6	2	12	1	0	5	104
0.378	1	0	2	8	37	9	3	8	2	11	1	0	19	434
0.378	1	0	1	9	37	9	3	10	3	11	1	0	15	521
0.38025	1	0	9	1	38	1	1	0	2	15	1	0	28	810
0.38025	1	0	8	2	38	1	1	2	2	15	1	0	28	810
0.38025	1	0	7	3	38	1	1	4	2	15	1	0	26	740
0.38025	1	0	6	4	38	1	1	6	1	15	1	0	28	403
0.38025	1	0	4	6	38	1	1	7	1	15	1	0	28	403
0.38025	1	0	2	8	38	1	1	8	2	15	1	0	19	434
0.38025	1	0	1	9	38	1	1	10	1	15	1	0	15	171
0.38025	1	0	3	7	38	1	1	11	2	14	0	1	5	104
0.3805	1	0	9	1	38	1	2	0	2	14	1	0	28	810
0.3805	1	0	8	2	38	1	2	2	2	14	1	0	28	810
0.3805	1	0	7	3	38	1	2	4	2	14	1	0	26	740
0.3805	1	0	3	7	38	1	2	6	2	15	1	0	5	104
0.3805	1	0	2	8	38	1	2	8	2	14	1	0	19	434
0.3805	1	0	1	9	38	1	2	10	3	14	1	0	15	521
0.3805	1	0	9	1	38	1	3	0	2	13	1	0	28	810
0.3805	1	0	8	2	38	1	3	2	2	13	1	0	28	810
0.3805	1	0	7	3	38	1	3	4	2	13	1	0	26	740
0.3805	1	0	3	7	38	1	3	6	2	13	1	0	5	104
0.3805	1	0	2	8	38	1	3	8	2	13	1	0	19	434
0.3805	1	0	1	9	38	1	3	10	3	13	1	0	15	521
0.3805	1	0	9	1	38	2	0	0	2	12	1	0	28	810
0.3805	1	0	8	2	38	2	0	2	2	12	1	0	28	810
0.3805	1	0	7	3	38	2	0	4	2	12	1	0	26	740
0.3805	1	0	3	7	38	2	0	6	2	12	1	0	5	104
0.3805	1	0	2	8	38	2	0	8	2	12	1	0	19	434
0.3805	1	0	1	9	38	2	0	10	3	12	1	0	15	521
0.3805	1	0	9	1	38	2	1	0	2	11	1	0	28	810
0.3805	1	0	8	2	38	2	1	2	2	11	1	0	28	810
0.3805	1	0	7	3	38	2	1	4	2	11	1	0	26	740
0.3805	1	0	3	7	38	2	1	6	2	11	1	0	5	104
0.3805	1	0	2	8	38	2	1	8	2	11	1	0	19	434
0.3805	1	0	1	9	38	2	1	10	3	11	1	0	15	521
0.38275	1	0	9	1	38	3	3	0	2	15	1	0	28	810
0.38275	1	0	8	2	38	3	3	2	2	15	1	0	28	810
0.38275	1	0	7	3	38	3	3	4	1	15	1	0	26	368
0.38275	1	0	6	4	38	3	3	5	1	15	1	0	28	403
